kx,ky,valid,mean_intensity,std_intensity,max_intensity,skew_intensity,ts_pca1,cluster
3.0,48.0,True,0.254264397392327,0.1832914546924859,0.8764810483060222,1.1040355984583,-3.089349466395072,2
3.0,49.0,True,0.2279006884065038,0.1938741066294955,0.8530314731372886,1.1588879873594171,-3.866099576542955,2
3.0,50.0,True,0.2545118902481139,0.1665277359175017,0.6536256283708842,0.6343023599194069,-3.217172592260873,1
3.0,51.0,True,0.2162918433849694,0.1725839548641405,0.5459428211032721,0.4340175879997666,-4.152941974732826,1
3.0,52.0,True,0.256299085010413,0.1153296149397808,0.5031668627054037,0.4309950082063732,-3.1248092175337225,1
3.0,53.0,True,0.223221661308609,0.1832666785452492,0.7479702615671512,1.4442108180590962,-4.269414858669163,1
3.0,54.0,True,0.3051637769398302,0.1468910225562513,0.7091004910958651,1.406572598031446,-1.469178949308394,2
3.0,55.0,True,0.241492682491772,0.1277518560194242,0.4946022820573017,0.3103092391945575,-3.098845222200853,1
3.0,56.0,True,0.3397502093664533,0.1740119754359912,0.7302061468449207,0.4156128167175786,0.2121325622628449,2
3.0,57.0,True,0.2483262777889762,0.1223655101593073,0.5064308795392135,0.3713531276284433,-3.2381209973867167,1
3.0,58.0,True,0.3946325494743846,0.2133837538486538,0.8366552120576178,0.7816179022105073,1.445249284720081,2
3.0,59.0,True,0.4479536016086082,0.2219594465580553,0.8622791769456991,-0.2221839357318977,3.0825895720328145,2
3.0,60.0,True,0.543586161967883,0.1917887494164102,0.9001989360730536,-0.310019368780507,6.6321671942196465,3
3.0,61.0,True,0.3884999777297472,0.2172542293874149,0.8728071899745303,0.5971616990914339,1.3547099258231632,2
3.0,62.0,True,0.3068854414680659,0.1795093757067464,0.6850628454676062,0.1411048017867404,-1.0804032222496154,2
3.0,63.0,True,0.0465323647919424,0.0544680275010645,0.1783636181007635,1.180262176083928,-9.425538300371608,1
3.0,64.0,False,,,,,,0
3.0,65.0,False,,,,,,0
3.0,66.0,False,,,,,,0
3.0,67.0,False,,,,,,0
3.0,68.0,False,,,,,,0
3.0,69.0,False,,,,,,0
3.0,70.0,False,,,,,,0
3.0,71.0,False,,,,,,0
3.0,72.0,False,,,,,,0
3.0,73.0,False,,,,,,0
3.0,74.0,False,,,,,,0
3.0,75.0,False,,,,,,0
3.0,76.0,False,,,,,,0
3.0,77.0,False,,,,,,0
3.0,78.0,False,,,,,,0
3.0,79.0,False,,,,,,0
3.0,80.0,False,,,,,,0
3.0,81.0,False,,,,,,0
3.0,82.0,False,,,,,,0
3.0,83.0,False,,,,,,0
3.0,84.0,False,,,,,,0
3.0,85.0,False,,,,,,0
3.0,86.0,False,,,,,,0
3.0,87.0,False,,,,,,0
3.0,88.0,False,,,,,,0
3.0,89.0,False,,,,,,0
3.0,90.0,False,,,,,,0
3.0,91.0,False,,,,,,0
3.0,92.0,False,,,,,,0
3.0,93.0,False,,,,,,0
3.0,94.0,False,,,,,,0
3.0,95.0,False,,,,,,0
3.0,96.0,False,,,,,,0
3.0,97.0,False,,,,,,0
3.0,98.0,False,,,,,,0
3.0,99.0,False,,,,,,0
3.0,100.0,False,,,,,,0
4.0,1.0,False,,,,,,0
4.0,2.0,False,,,,,,0
4.0,3.0,False,,,,,,0
4.0,4.0,False,,,,,,0
4.0,5.0,False,,,,,,0
4.0,6.0,False,,,,,,0
4.0,7.0,False,,,,,,0
4.0,8.0,False,,,,,,0
4.0,9.0,False,,,,,,0
4.0,10.0,False,,,,,,0
4.0,11.0,False,,,,,,0
4.0,12.0,False,,,,,,0
4.0,13.0,False,,,,,,0
4.0,14.0,False,,,,,,0
4.0,15.0,False,,,,,,0
4.0,16.0,False,,,,,,0
4.0,17.0,False,,,,,,0
4.0,18.0,False,,,,,,0
4.0,19.0,False,,,,,,0
4.0,20.0,False,,,,,,0
4.0,21.0,False,,,,,,0
4.0,22.0,False,,,,,,0
4.0,23.0,False,,,,,,0
4.0,24.0,False,,,,,,0
4.0,25.0,False,,,,,,0
4.0,26.0,False,,,,,,0
4.0,27.0,False,,,,,,0
4.0,28.0,False,,,,,,0
4.0,29.0,False,,,,,,0
4.0,30.0,False,,,,,,0
4.0,31.0,False,,,,,,0
4.0,32.0,False,,,,,,0
4.0,33.0,False,,,,,,0
4.0,34.0,False,,,,,,0
4.0,35.0,False,,,,,,0
4.0,36.0,True,0.0969673880618457,0.0534261302030417,0.204752416971834,0.0008683094371507,-7.90763944940094,1
4.0,37.0,True,0.1930218683180405,0.1207318758576979,0.4516098852745093,0.7093243680774762,-4.756328238885684,1
4.0,38.0,True,0.4172305518039784,0.2463024502829033,1.3249822354762018,1.4468439420449284,2.2927948934282822,3
4.0,39.0,True,0.3044755581319638,0.2060393064944513,1.0861839584370618,1.3893334770687742,-1.6918585732909224,2
4.0,40.0,True,0.267928484325249,0.2021278116546556,0.6399427519767209,0.1562088568629945,-2.3616161109175424,2
4.0,41.0,True,0.272170501520266,0.2075104590671757,1.1283732228270629,2.3505652261318977,-2.7786201206936942,2
4.0,42.0,True,0.2739241438094966,0.1250213165025693,0.5885011332222728,0.6550112318791411,-2.5553265589278835,1
4.0,43.0,True,0.3768133984026171,0.2402564015199318,0.8634563660513406,0.4302654056668419,1.0257702176915149,2
4.0,44.0,True,0.1864137602924048,0.1413735666731757,0.6394586828416708,0.85266788678104,-5.425433151583899,1
4.0,45.0,True,0.2317052251647565,0.1937975064168568,0.6912498549519428,0.835015178440475,-3.5313243905107727,2
4.0,46.0,True,0.2795191336242115,0.1558313479214553,0.7549444148486597,0.4650454749341552,-2.2871344562431357,2
4.0,47.0,True,0.3503550189555665,0.1395367039220694,0.69746770440893,0.2274678081345418,-0.206881009873331,2
4.0,48.0,True,0.2832850757083067,0.166474628190925,0.7729935117865332,0.4646991821971667,-2.0315515563820523,2
4.0,49.0,True,0.2632718037162004,0.1596202549988884,0.5977600677298313,0.636237123218545,-2.970330189469614,1
4.0,50.0,True,0.1719917336235455,0.1005408066771186,0.3681385655928569,0.2866554117048132,-5.442937521807111,1
4.0,51.0,True,0.2021394388676211,0.1368926294611515,0.517435758896867,0.4370258004266035,-4.7281246036007865,1
4.0,52.0,True,0.2875571236908232,0.1595292872047548,0.6365195263422117,0.4949841593750662,-2.2290946498976707,1
4.0,53.0,True,0.2722169917556987,0.1616761789321296,0.5944663485014634,0.1958990205678895,-2.3056909432461836,1
4.0,54.0,True,0.4417571831413609,0.161419429038506,0.6902350310923961,-0.6785461368342157,3.138803772317418,2
4.0,55.0,True,0.3567912221200915,0.1364439449825544,0.6133173031137263,0.3665908807045561,0.5258001577692639,2
4.0,56.0,True,0.3385288616469818,0.14518010430777,0.6132544403742519,-0.0125936109718123,-0.1494297559695231,2
4.0,57.0,True,0.3975992038261183,0.1795572178379234,0.7393925818399628,0.0338764604224116,1.59042545229559,2
4.0,58.0,True,0.4507104689743978,0.1810801109885745,0.7479160941849072,-0.2598337738869845,3.575854763394655,2
4.0,59.0,True,0.4281345243137505,0.1249636314775083,0.6592863404205391,-0.540071477287095,2.7938254081523257,2
4.0,60.0,True,0.6055431576127078,0.2962300535409803,1.367294285725031,0.755321890588666,8.445472995583783,3
4.0,61.0,True,0.5466588134947584,0.1884004552885878,0.963340384758085,0.2195260048234527,6.740898105288562,3
4.0,62.0,True,0.5148520854450365,0.3292666919674782,1.0737719627246816,0.0928951249423497,5.293144691462795,3
4.0,63.0,True,0.5670986111491464,0.285711406328141,1.02353339256079,-0.066145560876845,6.71331090722153,3
4.0,64.0,True,0.3485226989427727,0.2485084070424143,0.9513740657147222,0.7307486239058401,-0.2707584109002349,2
4.0,65.0,True,0.1631216173349514,0.1104224767808522,0.3825081585963653,0.3375070141028658,-5.491294822391279,1
4.0,66.0,True,0.1305334552740231,0.1242217575130697,0.3887246892793652,0.5341595286678583,-6.756635434373959,1
4.0,67.0,False,,,,,,0
4.0,68.0,False,,,,,,0
4.0,69.0,False,,,,,,0
4.0,70.0,False,,,,,,0
4.0,71.0,False,,,,,,0
4.0,72.0,False,,,,,,0
4.0,73.0,False,,,,,,0
4.0,74.0,False,,,,,,0
4.0,75.0,False,,,,,,0
4.0,76.0,False,,,,,,0
4.0,77.0,False,,,,,,0
4.0,78.0,False,,,,,,0
4.0,79.0,False,,,,,,0
4.0,80.0,False,,,,,,0
4.0,81.0,False,,,,,,0
4.0,82.0,False,,,,,,0
4.0,83.0,False,,,,,,0
4.0,84.0,False,,,,,,0
4.0,85.0,False,,,,,,0
4.0,86.0,False,,,,,,0
4.0,87.0,False,,,,,,0
4.0,88.0,False,,,,,,0
4.0,89.0,False,,,,,,0
4.0,90.0,False,,,,,,0
4.0,91.0,False,,,,,,0
4.0,92.0,False,,,,,,0
4.0,93.0,False,,,,,,0
4.0,94.0,False,,,,,,0
4.0,95.0,False,,,,,,0
4.0,96.0,False,,,,,,0
4.0,97.0,False,,,,,,0
4.0,98.0,False,,,,,,0
4.0,99.0,False,,,,,,0
4.0,100.0,False,,,,,,0
5.0,1.0,False,,,,,,0
5.0,2.0,False,,,,,,0
5.0,3.0,False,,,,,,0
5.0,4.0,False,,,,,,0
5.0,5.0,False,,,,,,0
5.0,6.0,False,,,,,,0
5.0,7.0,False,,,,,,0
5.0,8.0,False,,,,,,0
5.0,9.0,False,,,,,,0
5.0,10.0,False,,,,,,0
5.0,11.0,False,,,,,,0
5.0,12.0,False,,,,,,0
5.0,13.0,False,,,,,,0
5.0,14.0,False,,,,,,0
5.0,15.0,False,,,,,,0
5.0,16.0,False,,,,,,0
5.0,17.0,False,,,,,,0
5.0,18.0,False,,,,,,0
5.0,19.0,False,,,,,,0
5.0,20.0,False,,,,,,0
5.0,21.0,False,,,,,,0
5.0,22.0,False,,,,,,0
5.0,23.0,False,,,,,,0
5.0,24.0,False,,,,,,0
5.0,25.0,False,,,,,,0
5.0,26.0,False,,,,,,0
5.0,27.0,False,,,,,,0
5.0,28.0,False,,,,,,0
5.0,29.0,False,,,,,,0
5.0,30.0,False,,,,,,0
5.0,31.0,False,,,,,,0
5.0,32.0,False,,,,,,0
5.0,33.0,True,0.119884779647313,0.0814292364158318,0.3476294142386425,1.3043092076972074,-7.0873463904952425,1
5.0,34.0,True,0.3328237825252421,0.1519514545774991,0.6689526009850562,0.0767848301223375,-0.2361946825852582,2
5.0,35.0,True,0.3160950718372414,0.2098464106774139,0.7606003526323651,0.3086323535365833,-0.9038658229039584,2
5.0,36.0,True,0.3180046581181671,0.1295722755740735,0.555144691994153,0.0368859648433819,-0.8921461288747294,1
5.0,37.0,True,0.4600965058951825,0.1961967427921765,0.8881583995563425,0.3208366746140356,3.6593697157130767,2
5.0,38.0,True,0.4344026182839801,0.2840202673736652,1.126970602796882,0.5820872249712089,2.39245957888382,3
5.0,39.0,True,0.3418233820668026,0.111526633378055,0.6513295505323731,0.778042785855153,0.1751717568542825,2
5.0,40.0,True,0.3025171966714639,0.1177022748737482,0.6159677099158354,0.9393166888116466,-1.3163693497512352,1
5.0,41.0,True,0.4313810644458537,0.2042542059648009,0.9637389398264754,1.379898776617497,2.635442260865915,2
5.0,42.0,True,0.2620257428725802,0.1243082547892052,0.4389997526473733,-0.493190725485583,-2.4673523680732012,1
5.0,43.0,True,0.2741940414485503,0.1071322703784879,0.4555801348077853,-0.3876588975602302,-2.0906609732637422,1
5.0,44.0,True,0.3489418195946649,0.1569164257995205,0.6559746349763197,0.0758738434322471,-0.0403287325424338,2
5.0,45.0,True,0.2211773454161666,0.123461500110136,0.513414356799871,0.3336559089408148,-3.996049954345856,1
5.0,46.0,True,0.1851047095864376,0.0813912574599624,0.3725651368902255,0.5474752765467281,-4.934470380705012,1
5.0,47.0,True,0.3552772394103752,0.1435102582149163,0.6674954938466224,-0.1824774578416854,0.676037246194269,2
5.0,48.0,True,0.3743030469156481,0.1609285608561892,0.758981767417463,0.980644661903031,0.7001950931827726,2
5.0,49.0,True,0.4496924141043265,0.1853184155326354,1.0272060105055845,0.6743107056435788,3.505594791844562,2
5.0,50.0,True,0.2256018235356501,0.1992073711090849,0.6918418660953454,0.6572377452370265,-3.8182122219593775,1
5.0,51.0,True,0.3972573455760753,0.2666545795811518,1.0099468515576937,0.7606087059483138,1.884284028711824,3
5.0,52.0,True,0.3948384662992038,0.1354818984867851,0.7259928855632586,0.6552436272376576,1.781908132177961,2
5.0,53.0,True,0.394119813296961,0.1879701053831701,0.7459761943207859,0.3082347881881295,1.7326535887416767,2
5.0,54.0,True,0.3922842988456717,0.2527471137945946,1.02367865663924,0.7506944818708003,1.2732045615039909,2
5.0,55.0,True,0.3740135737800925,0.2386498286588691,0.9150652197469752,0.3729751682498085,1.0818223377427552,2
5.0,56.0,True,0.2037410115396493,0.1035031939334447,0.4173245721775211,0.136437744766023,-4.395518169606896,1
5.0,57.0,True,0.469977881090761,0.2665714919025342,0.9662176113279236,0.2450837877159231,3.648826894355205,3
5.0,58.0,True,0.5039065464427971,0.2128781700116942,0.9872311120463816,0.891411993768026,4.828553982995067,3
5.0,59.0,True,0.4306303606522818,0.1754868734740895,0.7846514181289057,0.2434085943294066,3.2703802307035494,2
5.0,60.0,True,0.5209080047295611,0.2359723890267418,0.9590669225968332,-0.0402600311506791,5.564278160271912,3
5.0,61.0,True,0.5451565115985774,0.2479736253020783,1.2795501047082405,0.8655332666648313,6.040296610292871,3
5.0,62.0,True,0.3827591702718201,0.1509625167266517,0.6813246519198287,-0.3855129346640219,1.555295449862293,2
5.0,63.0,True,0.4387198016015202,0.2482137965012277,0.9900869090039596,0.3092480860196967,3.055475247308588,3
5.0,64.0,True,0.5279266417601606,0.2300918204443713,0.8695073494628427,-0.4359284450617229,5.336228783095323,3
5.0,65.0,True,0.3343526520571505,0.1705093557435363,0.6804805305308705,0.545778211926415,-0.0905244114895557,2
5.0,66.0,True,0.4377983550319524,0.1643853127456274,0.7922085795089193,0.243600634760696,2.734130231703055,2
5.0,67.0,True,0.3041252555083847,0.1009904741242899,0.5010397426474072,-0.2060811562500822,-1.410668477691175,1
5.0,68.0,True,0.223448795350928,0.1406587549733542,0.6087071627174263,0.6193004268839031,-3.8352207337613393,1
5.0,69.0,True,0.0755703208908408,0.0687843292708939,0.2553971494737058,0.8769844783254228,-8.5251889174899,1
5.0,70.0,False,,,,,,0
5.0,71.0,False,,,,,,0
5.0,72.0,False,,,,,,0
5.0,73.0,False,,,,,,0
5.0,74.0,False,,,,,,0
5.0,75.0,False,,,,,,0
5.0,76.0,False,,,,,,0
5.0,77.0,False,,,,,,0
5.0,78.0,False,,,,,,0
5.0,79.0,False,,,,,,0
5.0,80.0,False,,,,,,0
5.0,81.0,False,,,,,,0
5.0,82.0,False,,,,,,0
5.0,83.0,False,,,,,,0
5.0,84.0,False,,,,,,0
5.0,85.0,False,,,,,,0
5.0,86.0,False,,,,,,0
5.0,87.0,False,,,,,,0
5.0,88.0,False,,,,,,0
5.0,89.0,False,,,,,,0
5.0,90.0,False,,,,,,0
5.0,91.0,False,,,,,,0
5.0,92.0,False,,,,,,0
5.0,93.0,False,,,,,,0
5.0,94.0,False,,,,,,0
5.0,95.0,False,,,,,,0
5.0,96.0,False,,,,,,0
5.0,97.0,False,,,,,,0
5.0,98.0,False,,,,,,0
5.0,99.0,False,,,,,,0
5.0,100.0,False,,,,,,0
6.0,1.0,False,,,,,,0
6.0,2.0,False,,,,,,0
6.0,3.0,False,,,,,,0
6.0,4.0,False,,,,,,0
6.0,5.0,False,,,,,,0
6.0,6.0,False,,,,,,0
6.0,7.0,False,,,,,,0
6.0,8.0,False,,,,,,0
6.0,9.0,False,,,,,,0
6.0,10.0,False,,,,,,0
6.0,11.0,False,,,,,,0
6.0,12.0,False,,,,,,0
6.0,13.0,False,,,,,,0
6.0,14.0,False,,,,,,0
6.0,15.0,False,,,,,,0
6.0,16.0,False,,,,,,0
6.0,17.0,False,,,,,,0
6.0,18.0,False,,,,,,0
6.0,19.0,False,,,,,,0
6.0,20.0,False,,,,,,0
6.0,21.0,False,,,,,,0
6.0,22.0,False,,,,,,0
6.0,23.0,False,,,,,,0
6.0,24.0,False,,,,,,0
6.0,25.0,False,,,,,,0
6.0,26.0,False,,,,,,0
6.0,27.0,False,,,,,,0
6.0,28.0,False,,,,,,0
6.0,29.0,False,,,,,,0
6.0,30.0,True,0.006964018351076,0.0140710131204048,0.0683423437271514,2.618267226961434,-10.770831746112943,1
6.0,31.0,True,0.182016964375195,0.1747044019183791,0.6287994000480049,1.040017430965487,-5.408204583377612,1
6.0,32.0,True,0.4225565915887023,0.1262999160522956,0.7022651167373447,0.1394267771195834,2.772212507088903,2
6.0,33.0,True,0.440326888271794,0.2059631784384745,0.8570684331914192,-0.1451357352522466,3.38392797994032,2
6.0,34.0,True,0.4480956906538588,0.2476667321387299,1.0240666675326502,0.3778840466438757,3.537836092077187,3
6.0,35.0,True,0.5296574353496223,0.2057038461553823,1.1550230665290275,0.920440001522774,5.561084390526043,3
6.0,36.0,True,0.3230077163037689,0.1312569545060507,0.5470362759114147,-0.3052717786048718,-0.6890818082489063,1
6.0,37.0,True,0.3519986501350166,0.1591022596903483,0.6743127710168967,-0.3109589648720314,0.4463006626276392,2
6.0,38.0,True,0.4042065922749945,0.1686890777828456,0.7292099287955197,-0.1641891373891342,1.8550675510190693,2
