kx,ky,valid,mean_intensity,std_intensity,max_intensity,skew_intensity,ts_pca1,cluster
1.0,1.0,False,,,,,,0
1.0,2.0,False,,,,,,0
1.0,3.0,False,,,,,,0
1.0,4.0,False,,,,,,0
1.0,5.0,False,,,,,,0
1.0,6.0,False,,,,,,0
1.0,7.0,False,,,,,,0
1.0,8.0,False,,,,,,0
1.0,9.0,False,,,,,,0
1.0,10.0,False,,,,,,0
1.0,11.0,False,,,,,,0
1.0,12.0,False,,,,,,0
1.0,13.0,False,,,,,,0
1.0,14.0,False,,,,,,0
1.0,15.0,False,,,,,,0
1.0,16.0,False,,,,,,0
1.0,17.0,False,,,,,,0
1.0,18.0,False,,,,,,0
1.0,19.0,False,,,,,,0
1.0,20.0,False,,,,,,0
1.0,21.0,False,,,,,,0
1.0,22.0,False,,,,,,0
1.0,23.0,False,,,,,,0
1.0,24.0,False,,,,,,0
1.0,25.0,False,,,,,,0
1.0,26.0,False,,,,,,0
1.0,27.0,False,,,,,,0
1.0,28.0,False,,,,,,0
1.0,29.0,False,,,,,,0
1.0,30.0,False,,,,,,0
1.0,31.0,False,,,,,,0
1.0,32.0,False,,,,,,0
1.0,33.0,False,,,,,,0
1.0,34.0,False,,,,,,0
1.0,35.0,False,,,,,,0
1.0,36.0,False,,,,,,0
1.0,37.0,False,,,,,,0
1.0,38.0,False,,,,,,0
1.0,39.0,False,,,,,,0
1.0,40.0,False,,,,,,0
1.0,41.0,False,,,,,,0
1.0,42.0,False,,,,,,0
1.0,43.0,False,,,,,,0
1.0,44.0,False,,,,,,0
1.0,45.0,False,,,,,,0
1.0,46.0,False,,,,,,0
1.0,47.0,False,,,,,,0
1.0,48.0,False,,,,,,0
1.0,49.0,False,,,,,,0
1.0,50.0,False,,,,,,0
1.0,51.0,False,,,,,,0
1.0,52.0,False,,,,,,0
1.0,53.0,False,,,,,,0
1.0,54.0,False,,,,,,0
1.0,55.0,False,,,,,,0
1.0,56.0,False,,,,,,0
1.0,57.0,False,,,,,,0
1.0,58.0,False,,,,,,0
1.0,59.0,False,,,,,,0
1.0,60.0,False,,,,,,0
1.0,61.0,False,,,,,,0
1.0,62.0,False,,,,,,0
1.0,63.0,False,,,,,,0
1.0,64.0,False,,,,,,0
1.0,65.0,False,,,,,,0
1.0,66.0,False,,,,,,0
1.0,67.0,False,,,,,,0
1.0,68.0,False,,,,,,0
1.0,69.0,False,,,,,,0
1.0,70.0,False,,,,,,0
1.0,71.0,False,,,,,,0
1.0,72.0,False,,,,,,0
1.0,73.0,False,,,,,,0
1.0,74.0,False,,,,,,0
1.0,75.0,False,,,,,,0
1.0,76.0,False,,,,,,0
1.0,77.0,False,,,,,,0
1.0,78.0,False,,,,,,0
1.0,79.0,False,,,,,,0
1.0,80.0,False,,,,,,0
1.0,81.0,False,,,,,,0
1.0,82.0,False,,,,,,0
1.0,83.0,False,,,,,,0
1.0,84.0,False,,,,,,0
1.0,85.0,False,,,,,,0
1.0,86.0,False,,,,,,0
1.0,87.0,False,,,,,,0
1.0,88.0,False,,,,,,0
1.0,89.0,False,,,,,,0
1.0,90.0,False,,,,,,0
1.0,91.0,False,,,,,,0
1.0,92.0,False,,,,,,0
1.0,93.0,False,,,,,,0
1.0,94.0,False,,,,,,0
1.0,95.0,False,,,,,,0
1.0,96.0,False,,,,,,0
1.0,97.0,False,,,,,,0
1.0,98.0,False,,,,,,0
1.0,99.0,False,,,,,,0
1.0,100.0,False,,,,,,0
2.0,1.0,False,,,,,,0
2.0,2.0,False,,,,,,0
2.0,3.0,False,,,,,,0
2.0,4.0,False,,,,,,0
2.0,5.0,False,,,,,,0
2.0,6.0,False,,,,,,0
2.0,7.0,False,,,,,,0
2.0,8.0,False,,,,,,0
2.0,9.0,False,,,,,,0
2.0,10.0,False,,,,,,0
2.0,11.0,False,,,,,,0
2.0,12.0,False,,,,,,0
2.0,13.0,False,,,,,,0
2.0,14.0,False,,,,,,0
2.0,15.0,False,,,,,,0
2.0,16.0,False,,,,,,0
2.0,17.0,False,,,,,,0
2.0,18.0,False,,,,,,0
2.0,19.0,False,,,,,,0
2.0,20.0,False,,,,,,0
2.0,21.0,False,,,,,,0
2.0,22.0,False,,,,,,0
2.0,23.0,False,,,,,,0
2.0,24.0,False,,,,,,0
2.0,25.0,False,,,,,,0
2.0,26.0,False,,,,,,0
2.0,27.0,False,,,,,,0
2.0,28.0,False,,,,,,0
2.0,29.0,False,,,,,,0
2.0,30.0,False,,,,,,0
2.0,31.0,False,,,,,,0
2.0,32.0,False,,,,,,0
2.0,33.0,False,,,,,,0
2.0,34.0,False,,,,,,0
2.0,35.0,False,,,,,,0
2.0,36.0,False,,,,,,0
2.0,37.0,False,,,,,,0
2.0,38.0,False,,,,,,0
2.0,39.0,False,,,,,,0
2.0,40.0,False,,,,,,0
2.0,41.0,False,,,,,,0
2.0,42.0,False,,,,,,0
2.0,43.0,True,0.0392533264206113,0.0562408069953799,0.2183154627354984,1.4884633604421889,-9.342541313079217,1
2.0,44.0,True,0.0830342949486203,0.0760185898877853,0.2810799700237417,1.0716979273261105,-7.821578541613913,1
2.0,45.0,True,0.0318291768537412,0.042801494202494,0.1535254383028358,1.6089780881278195,-9.415255902664477,1
2.0,46.0,True,0.1971064209527507,0.1121962329955832,0.472832514489941,0.4634431957919051,-4.388354004691908,1
2.0,47.0,True,0.1842037987605803,0.1170079063952505,0.4180789377937546,0.0433929581590314,-4.7617565668269055,1
2.0,48.0,True,0.0924679407186968,0.0847678603976788,0.2945781059725973,0.831416805006305,-7.390877250475096,1
2.0,49.0,True,0.1756976776085881,0.1083710682477205,0.5406733547663463,1.019230373413778,-5.237522030377348,1
2.0,50.0,True,0.1284686346038187,0.1537183051262565,0.5782597405289619,1.616943159329232,-6.363268891971552,1
2.0,51.0,True,0.1275737550476883,0.0991722012641096,0.3659859238603136,0.8278162691193893,-6.553682969205425,1
2.0,52.0,True,0.1857538623676708,0.1144712905715549,0.4044149936194026,0.2582228174298854,-4.606501497823063,1
2.0,53.0,True,0.2442641728332616,0.1968048232584593,0.6066029391389041,0.4451214029768062,-3.035976335335699,3
2.0,54.0,True,0.1359913964358691,0.0494930123631564,0.2472798944363405,-0.784279226699263,-6.181266202742103,1
2.0,55.0,True,0.1773934741598547,0.1007285754651434,0.3830010768250705,-0.0469027267708967,-4.8336959626617535,1
2.0,56.0,True,0.1695202737797106,0.0873385289180724,0.3758138533617624,0.1114247829308038,-5.012405100718079,1
2.0,57.0,True,0.1951478442265231,0.1482973708464633,0.537543542714624,0.8466803946337047,-4.331756112589664,1
2.0,58.0,True,0.0745095606117154,0.0636692512166372,0.2551365743641896,1.0196517669828111,-8.248855814686651,1
2.0,59.0,True,0.0256107084360084,0.0226354475286044,0.0712887357180686,0.2898887093359259,-9.649850193693243,1
2.0,60.0,False,,,,,,0
2.0,61.0,False,,,,,,0
2.0,62.0,False,,,,,,0
2.0,63.0,False,,,,,,0
2.0,64.0,False,,,,,,0
2.0,65.0,False,,,,,,0
2.0,66.0,False,,,,,,0
2.0,67.0,False,,,,,,0
2.0,68.0,False,,,,,,0
2.0,69.0,False,,,,,,0
2.0,70.0,False,,,,,,0
2.0,71.0,False,,,,,,0
2.0,72.0,False,,,,,,0
2.0,73.0,False,,,,,,0
2.0,74.0,False,,,,,,0
2.0,75.0,False,,,,,,0
2.0,76.0,False,,,,,,0
2.0,77.0,False,,,,,,0
2.0,78.0,False,,,,,,0
2.0,79.0,False,,,,,,0
2.0,80.0,False,,,,,,0
2.0,81.0,False,,,,,,0
2.0,82.0,False,,,,,,0
2.0,83.0,False,,,,,,0
2.0,84.0,False,,,,,,0
2.0,85.0,False,,,,,,0
2.0,86.0,False,,,,,,0
2.0,87.0,False,,,,,,0
2.0,88.0,False,,,,,,0
2.0,89.0,False,,,,,,0
2.0,90.0,False,,,,,,0
2.0,91.0,False,,,,,,0
2.0,92.0,False,,,,,,0
2.0,93.0,False,,,,,,0
2.0,94.0,False,,,,,,0
2.0,95.0,False,,,,,,0
2.0,96.0,False,,,,,,0
2.0,97.0,False,,,,,,0
2.0,98.0,False,,,,,,0
2.0,99.0,False,,,,,,0
2.0,100.0,False,,,,,,0
3.0,1.0,False,,,,,,0
3.0,2.0,False,,,,,,0
3.0,3.0,False,,,,,,0
3.0,4.0,False,,,,,,0
3.0,5.0,False,,,,,,0
3.0,6.0,False,,,,,,0
3.0,7.0,False,,,,,,0
3.0,8.0,False,,,,,,0
3.0,9.0,False,,,,,,0
3.0,10.0,False,,,,,,0
3.0,11.0,False,,,,,,0
3.0,12.0,False,,,,,,0
3.0,13.0,False,,,,,,0
3.0,14.0,False,,,,,,0
3.0,15.0,False,,,,,,0
3.0,16.0,False,,,,,,0
3.0,17.0,False,,,,,,0
3.0,18.0,False,,,,,,0
3.0,19.0,False,,,,,,0
3.0,20.0,False,,,,,,0
3.0,21.0,False,,,,,,0
3.0,22.0,False,,,,,,0
3.0,23.0,False,,,,,,0
3.0,24.0,False,,,,,,0
3.0,25.0,False,,,,,,0
3.0,26.0,False,,,,,,0
3.0,27.0,False,,,,,,0
3.0,28.0,False,,,,,,0
3.0,29.0,False,,,,,,0
3.0,30.0,False,,,,,,0
3.0,31.0,False,,,,,,0
3.0,32.0,False,,,,,,0
3.0,33.0,False,,,,,,0
3.0,34.0,False,,,,,,0
3.0,35.0,False,,,,,,0
3.0,36.0,False,,,,,,0
3.0,37.0,False,,,,,,0
3.0,38.0,False,,,,,,0
3.0,39.0,True,0.1367751552296128,0.1420829022795287,0.4636616119522408,0.9196968908089284,-6.078811629708918,1
3.0,40.0,True,0.1257783151069545,0.106358463347918,0.3706062466539985,0.4262304462102083,-6.448605232402515,1
3.0,41.0,True,0.1857877911806122,0.1088709088857955,0.4646756840955175,0.7439835060618745,-4.719251394008933,1
3.0,42.0,True,0.2454311086698274,0.1444757480342756,0.5046868496142771,0.3689002229330366,-2.8645963645008687,1
3.0,43.0,True,0.331586694920399,0.1312232077763459,0.5960583598208777,-0.2537320615993336,-0.1730290491136883,3
3.0,44.0,True,0.2398043127454194,0.1180388102681838,0.455100098213731,-0.0840486349916488,-3.114931387800286,1
3.0,45.0,True,0.2135777485052798,0.1298569867330656,0.5623480816047427,0.8922731299450545,-3.6415722401829744,1
3.0,46.0,True,0.2781859798683287,0.1430925569801865,0.6083578547365073,0.0985287197814807,-1.6386706481438915,1
3.0,47.0,True,0.2311631182795564,0.1087044774821029,0.4157596116072767,0.024751723444809,-3.08290804630779,1
