kx,ky,valid,mean_intensity,std_intensity,max_intensity,skew_intensity,ts_pca1,cluster
3.0,48.0,True,0.2004502135556594,0.1331450731547718,0.5520839201927201,0.29929827540773,-3.882436472446031,1
3.0,49.0,True,0.2860321061202709,0.1775976464349498,0.6576146108240379,0.2439092221250657,-0.8055689256716494,3
3.0,50.0,True,0.4088797295010505,0.2557148280012359,0.8915237934590686,0.1954136627838895,2.383638396565475,3
3.0,51.0,True,0.291792757836724,0.1089613681893347,0.5375355154550945,0.0485365838694146,-1.121915007476426,1
3.0,52.0,True,0.3050050392988188,0.1651382785701148,0.6532012621083852,0.4619724676549238,-0.572520716633892,3
3.0,53.0,True,0.2703452008044202,0.1136771282404228,0.4805157276131463,-0.2454131044270824,-1.4115883018827422,1
3.0,54.0,True,0.2755862193001642,0.1302690535695303,0.6018384729813385,0.5685943231727518,-1.5839483355047517,1
3.0,55.0,True,0.3791467886034546,0.248935656448471,1.0198880092248297,0.6539979026075069,1.425788801612435,3
3.0,56.0,True,0.5303379661716987,0.2496048739628515,1.1130443523892994,0.5620912113239533,6.857053420600833,2
3.0,57.0,True,0.4930424778563652,0.2026108416393413,0.8921664154272448,0.2659245234628965,5.0377191119574825,3
3.0,58.0,True,0.4134385849394646,0.2197661433278788,0.8795651116550279,0.2783233395207048,2.889866807915146,3
3.0,59.0,True,0.5941635905951028,0.2042845443965019,0.9393945958906058,-0.6646240792006675,8.843346507813813,2
3.0,60.0,True,0.4580035903943029,0.3223241110216224,1.5,0.9092253339086744,3.434571346822869,2
3.0,61.0,True,0.3102351813781726,0.0979809085969823,0.5710280672893979,0.0192123655252948,-0.5617948349605869,1
3.0,62.0,True,0.067039711673841,0.0769698182771077,0.2402469286290799,0.9191073277681472,-7.867605330941579,1
3.0,63.0,True,0.0288121004481045,0.0534562402953567,0.2522143695889021,2.5119795209753346,-9.121441517564271,1
3.0,64.0,False,,,,,,0
3.0,65.0,False,,,,,,0
3.0,66.0,False,,,,,,0
3.0,67.0,False,,,,,,0
3.0,68.0,False,,,,,,0
3.0,69.0,False,,,,,,0
3.0,70.0,False,,,,,,0
3.0,71.0,False,,,,,,0
3.0,72.0,False,,,,,,0
3.0,73.0,False,,,,,,0
3.0,74.0,False,,,,,,0
3.0,75.0,False,,,,,,0
3.0,76.0,False,,,,,,0
3.0,77.0,False,,,,,,0
3.0,78.0,False,,,,,,0
3.0,79.0,False,,,,,,0
3.0,80.0,False,,,,,,0
3.0,81.0,False,,,,,,0
3.0,82.0,False,,,,,,0
3.0,83.0,False,,,,,,0
3.0,84.0,False,,,,,,0
3.0,85.0,False,,,,,,0
3.0,86.0,False,,,,,,0
3.0,87.0,False,,,,,,0
3.0,88.0,False,,,,,,0
3.0,89.0,False,,,,,,0
3.0,90.0,False,,,,,,0
3.0,91.0,False,,,,,,0
3.0,92.0,False,,,,,,0
3.0,93.0,False,,,,,,0
3.0,94.0,False,,,,,,0
3.0,95.0,False,,,,,,0
3.0,96.0,False,,,,,,0
3.0,97.0,False,,,,,,0
3.0,98.0,False,,,,,,0
3.0,99.0,False,,,,,,0
3.0,100.0,False,,,,,,0
4.0,1.0,False,,,,,,0
4.0,2.0,False,,,,,,0
4.0,3.0,False,,,,,,0
4.0,4.0,False,,,,,,0
4.0,5.0,False,,,,,,0
4.0,6.0,False,,,,,,0
4.0,7.0,False,,,,,,0
4.0,8.0,False,,,,,,0
4.0,9.0,False,,,,,,0
4.0,10.0,False,,,,,,0
4.0,11.0,False,,,,,,0
4.0,12.0,False,,,,,,0
4.0,13.0,False,,,,,,0
4.0,14.0,False,,,,,,0
4.0,15.0,False,,,,,,0
4.0,16.0,False,,,,,,0
4.0,17.0,False,,,,,,0
4.0,18.0,False,,,,,,0
4.0,19.0,False,,,,,,0
4.0,20.0,False,,,,,,0
4.0,21.0,False,,,,,,0
4.0,22.0,False,,,,,,0
4.0,23.0,False,,,,,,0
4.0,24.0,False,,,,,,0
4.0,25.0,False,,,,,,0
4.0,26.0,False,,,,,,0
4.0,27.0,False,,,,,,0
4.0,28.0,False,,,,,,0
4.0,29.0,False,,,,,,0
4.0,30.0,False,,,,,,0
4.0,31.0,False,,,,,,0
4.0,32.0,False,,,,,,0
4.0,33.0,False,,,,,,0
4.0,34.0,False,,,,,,0
4.0,35.0,True,0.0497315018861328,0.0625113512471894,0.2073489830175903,1.0555478004635692,-8.352317331136584,1
4.0,36.0,True,0.2355527465545551,0.1356702004514297,0.5038175398808583,0.022283058138556,-2.3493023580601857,1
4.0,37.0,True,0.3879436806238039,0.2935633663699751,1.1201805347725942,0.8796905007996475,2.2849863700951607,2
4.0,38.0,True,0.4091738024108813,0.3089039031844651,1.3691989652902652,1.1156648536577711,2.109501673764106,2
4.0,39.0,True,0.3376504327873963,0.2230301116174465,0.8786910787483236,0.8100568039716354,0.4886847951023802,3
4.0,40.0,True,0.3529971029999455,0.1906676164693885,0.7041038816295607,-0.0686576570602264,0.8848495343642281,3
4.0,41.0,True,0.4411261286058637,0.1754956098898066,0.6698135455205878,-0.2166943182574533,3.857479929809568,3
4.0,42.0,True,0.2983048539417665,0.1623202795299753,0.5701890101655422,-0.2457509432659273,-0.7482864389985415,3
4.0,43.0,True,0.3290223755256936,0.2238306834117331,0.7948455569720915,0.3001097184695172,0.1756047724283661,3
4.0,44.0,True,0.2855429479896189,0.2217284206430459,0.8592963935903494,1.1634763987487975,-1.3328988857571071,3
4.0,45.0,True,0.2996707744563512,0.1912219897010827,0.6523721365244237,-0.0239067434002162,-0.5969345266231245,3
4.0,46.0,True,0.2290642224775028,0.1392996419330639,0.5205738551064947,0.0393362686559146,-2.67794908164902,1
4.0,47.0,True,0.2477755496820501,0.1645813196763701,0.6239519145538129,0.4154733575600509,-2.102001296220231,1
4.0,48.0,True,0.2456970318241801,0.2007224381489816,0.7565356128860783,1.1938456413062697,-2.5035181723514217,3
4.0,49.0,True,0.3353243244750545,0.1478948603643693,0.906847751605079,0.843724712116636,0.1398139902197031,3
4.0,50.0,True,0.3588750310695155,0.1900739921205826,0.7567328883404091,0.4358663641867357,1.265821460195733,3
4.0,51.0,True,0.3047037618327154,0.2098121130183588,0.8151584421317961,0.6924464569367692,-0.4362969979231823,3
4.0,52.0,True,0.2509690421409435,0.1097779096340361,0.4916417391012713,0.5426688262231227,-2.3746327160941347,1
4.0,53.0,True,0.3162364478588559,0.1478420371575588,0.611920741738307,-0.0597800705268611,-0.3876066139229317,3
4.0,54.0,True,0.3371338912957083,0.1733102893171512,0.752888852359407,0.5139464239666953,0.8108946055314494,3
4.0,55.0,True,0.3840813303437592,0.1382914925138065,0.6161823727731358,-0.3652260402446565,2.0197963878495697,3
4.0,56.0,True,0.364289028642038,0.1975718917058521,0.7221261716477844,0.3448751624984335,1.224018314887207,3
4.0,57.0,True,0.4263671172513982,0.2041897257869574,0.8901317121861406,0.6122915438868577,3.069507124551517,3
4.0,58.0,True,0.4306581427504043,0.1073939410665926,0.624484529832992,-0.2357963971187349,3.5316634492477386,3
4.0,59.0,True,0.3765565118555407,0.3244771973730255,1.2229103444560974,0.9682228033822332,1.893989880156112,2
4.0,60.0,True,0.5743646926239405,0.1486231137055963,0.8055106957812028,-0.2188339363403748,7.902751899713981,2
4.0,61.0,True,0.4581037684664717,0.2961558424983893,1.1774027263991391,0.8727686778964084,4.17438203869624,2
4.0,62.0,True,0.322955989637525,0.1507012957519106,0.5964798819750392,-0.6509947044260777,-0.0048942106301051,3
4.0,63.0,True,0.3582604961316991,0.1349995611224996,0.6252794766103072,0.1148748226910015,1.2207803032758546,3
4.0,64.0,True,0.2696774836797727,0.1488838321280156,0.5709258663604477,0.2823669159967586,-1.7914748807200669,1
4.0,65.0,True,0.2149259905163261,0.1106030863602964,0.4057677344982728,-0.0269789032346385,-3.120407380976572,1
4.0,66.0,True,0.1074846442824854,0.1042608336918523,0.3749616108498906,1.0375607762807768,-6.5453955789502665,1
4.0,67.0,True,0.0217028043251756,0.0364278461509957,0.1263195072625547,1.7846590827116708,-9.266057115965095,1
4.0,68.0,False,,,,,,0
4.0,69.0,False,,,,,,0
4.0,70.0,False,,,,,,0
4.0,71.0,False,,,,,,0
4.0,72.0,False,,,,,,0
4.0,73.0,False,,,,,,0
4.0,74.0,False,,,,,,0
4.0,75.0,False,,,,,,0
4.0,76.0,False,,,,,,0
4.0,77.0,False,,,,,,0
4.0,78.0,False,,,,,,0
4.0,79.0,False,,,,,,0
4.0,80.0,False,,,,,,0
4.0,81.0,False,,,,,,0
4.0,82.0,False,,,,,,0
4.0,83.0,False,,,,,,0
4.0,84.0,False,,,,,,0
4.0,85.0,False,,,,,,0
4.0,86.0,False,,,,,,0
4.0,87.0,False,,,,,,0
4.0,88.0,False,,,,,,0
4.0,89.0,False,,,,,,0
4.0,90.0,False,,,,,,0
4.0,91.0,False,,,,,,0
4.0,92.0,False,,,,,,0
4.0,93.0,False,,,,,,0
4.0,94.0,False,,,,,,0
4.0,95.0,False,,,,,,0
4.0,96.0,False,,,,,,0
4.0,97.0,False,,,,,,0
4.0,98.0,False,,,,,,0
4.0,99.0,False,,,,,,0
4.0,100.0,False,,,,,,0
5.0,1.0,False,,,,,,0
5.0,2.0,False,,,,,,0
5.0,3.0,False,,,,,,0
5.0,4.0,False,,,,,,0
5.0,5.0,False,,,,,,0
5.0,6.0,False,,,,,,0
5.0,7.0,False,,,,,,0
5.0,8.0,False,,,,,,0
5.0,9.0,False,,,,,,0
5.0,10.0,False,,,,,,0
5.0,11.0,False,,,,,,0
5.0,12.0,False,,,,,,0
5.0,13.0,False,,,,,,0
5.0,14.0,False,,,,,,0
5.0,15.0,False,,,,,,0
5.0,16.0,False,,,,,,0
5.0,17.0,False,,,,,,0
5.0,18.0,False,,,,,,0
5.0,19.0,False,,,,,,0
5.0,20.0,False,,,,,,0
5.0,21.0,False,,,,,,0
5.0,22.0,False,,,,,,0
5.0,23.0,False,,,,,,0
5.0,24.0,False,,,,,,0
5.0,25.0,False,,,,,,0
5.0,26.0,False,,,,,,0
5.0,27.0,False,,,,,,0
5.0,28.0,False,,,,,,0
5.0,29.0,False,,,,,,0
5.0,30.0,False,,,,,,0
5.0,31.0,False,,,,,,0
5.0,32.0,False,,,,,,0
5.0,33.0,True,0.0862422970163213,0.1004627447076898,0.3601947634586526,1.2791426928536622,-7.116089506940658,1
5.0,34.0,True,0.2724431142913426,0.156666079494567,0.568973152637131,-0.1336925491376644,-1.5995153233891126,1
5.0,35.0,True,0.3294139562804521,0.0886430655402801,0.5481769536639641,0.2380890162693179,0.3574806771963836,1
5.0,36.0,True,0.4833327240299193,0.2397272820906211,1.0403101433844844,0.9191311469060416,4.808192240620879,2
5.0,37.0,True,0.5101312082011652,0.1573446847940918,0.7936700470407239,-0.5538337246689183,5.823069927528516,3
5.0,38.0,True,0.4974950716847419,0.1984219734711872,0.8192764333785297,-0.1154035781288625,5.456892144288764,3
5.0,39.0,True,0.3398729380086637,0.116290281298357,0.5478008489417797,-0.2308444641975209,0.4927612548617152,1
5.0,40.0,True,0.4111913536665229,0.2378838686445767,1.013037688752496,0.8747437678353537,2.9073592995375677,3
5.0,41.0,True,0.4108042006127452,0.1766617914947595,0.7583017571559773,-0.131427794339059,2.5994682951582284,3
5.0,42.0,True,0.3708724245428675,0.1856781033577466,0.698701162995474,-0.100503783349086,1.432293890793834,3
5.0,43.0,True,0.2452453404287887,0.1491042677860236,0.6080504728378789,0.5499651181763474,-2.380929204620146,1
5.0,44.0,True,0.278747370052278,0.1217128114084615,0.5202376235012076,0.2240648574173772,-1.4505395872098064,1
5.0,45.0,True,0.2162913558895648,0.1458074848807602,0.5765252327532221,0.8079089823238871,-3.0518639490540656,1
5.0,46.0,True,0.3521099625707191,0.2159226116566124,1.2213443144193488,1.85655136913969,0.6554324100715246,3
5.0,47.0,True,0.2075919866652788,0.1397808162714385,0.5379620883788342,0.5031534632694289,-3.736072376061985,1
5.0,48.0,True,0.2797816096740831,0.1512951963688024,0.658495839044664,0.5347197729525883,-1.1904243153714191,3
5.0,49.0,True,0.2124295389682473,0.1541116484703859,0.4993373179082258,0.5442490334479632,-3.420693441603005,1
5.0,50.0,True,0.2453761671009431,0.1573961577729597,0.6130471146375729,0.3982344335942712,-2.4399501629577696,1
5.0,51.0,True,0.3098513930167323,0.2408097741825219,0.7401883636096712,0.3992670525449707,-0.4416594342421682,3
5.0,52.0,True,0.3616592418944851,0.2644474286535279,0.936981664563335,0.6773462737769868,1.2301048048918184,3
5.0,53.0,True,0.3170302575461732,0.1336383064871565,0.6047349324193317,0.0245454393089056,-0.4037372377826783,1
5.0,54.0,True,0.3465892264996043,0.2286661077259584,0.8103564111616955,0.2822150148845904,0.2795122406167648,3
5.0,55.0,True,0.314656597204746,0.1826921644349049,0.701714478761582,0.3157316469541714,0.0883694037195482,3
5.0,56.0,True,0.3522127186384964,0.1250505121785961,0.5644193878279766,-0.2611868140819697,1.0980060528405138,3
5.0,57.0,True,0.3985524902866145,0.1675821404059815,0.6741678891430354,0.205521940258548,2.4522564335077552,3
5.0,58.0,True,0.3780556800450462,0.2430876357902473,0.7791726445900591,0.052228816126061,1.600768213195625,3
5.0,59.0,True,0.2721443406066428,0.1405634981249812,0.59720709807517,0.4574478358779735,-1.5523001110219548,1
5.0,60.0,True,0.3987791792267575,0.2616256613772144,0.9323998479257832,0.2005480006855472,2.4177071160505346,3
5.0,61.0,True,0.3889278537735553,0.1857274514837219,0.8395826064708569,0.6587584829745623,1.9883874895394855,3
5.0,62.0,True,0.3474328118243007,0.2204496818177838,0.7256262183871802,0.2340908041393762,0.5664104098017925,3
5.0,63.0,True,0.4390937501739605,0.1817215128280103,0.7681357572989835,0.3111671139634082,3.592846881156135,3
5.0,64.0,True,0.2640950964408906,0.1595316055290466,0.5356248245938956,0.2027308990693469,-1.7046977011310327,1
5.0,65.0,True,0.3400546365342661,0.156334050769877,0.6843834841761437,0.3603054973172426,0.6749362023750035,3
5.0,66.0,True,0.2978964229802603,0.2087798690669132,0.7104086474685367,0.5426363722069883,-0.7153029640441676,3
5.0,67.0,True,0.3416178956126917,0.1442788890259107,0.567897832659097,-0.3861057794374252,0.6473069990263348,3
5.0,68.0,True,0.1063884291032511,0.104929344561338,0.3827059323888725,1.149316151368273,-6.5357588219218075,1
5.0,69.0,True,0.0889228748204326,0.0576346924282085,0.2262883448128173,0.0731256951761996,-7.250659833772782,1
5.0,70.0,False,,,,,,0
5.0,71.0,False,,,,,,0
5.0,72.0,False,,,,,,0
5.0,73.0,False,,,,,,0
5.0,74.0,False,,,,,,0
5.0,75.0,False,,,,,,0
5.0,76.0,False,,,,,,0
5.0,77.0,False,,,,,,0
5.0,78.0,False,,,,,,0
5.0,79.0,False,,,,,,0
5.0,80.0,False,,,,,,0
5.0,81.0,False,,,,,,0
5.0,82.0,False,,,,,,0
5.0,83.0,False,,,,,,0
5.0,84.0,False,,,,,,0
5.0,85.0,False,,,,,,0
5.0,86.0,False,,,,,,0
5.0,87.0,False,,,,,,0
5.0,88.0,False,,,,,,0
5.0,89.0,False,,,,,,0
5.0,90.0,False,,,,,,0
5.0,91.0,False,,,,,,0
5.0,92.0,False,,,,,,0
5.0,93.0,False,,,,,,0
5.0,94.0,False,,,,,,0
5.0,95.0,False,,,,,,0
5.0,96.0,False,,,,,,0
5.0,97.0,False,,,,,,0
5.0,98.0,False,,,,,,0
5.0,99.0,False,,,,,,0
5.0,100.0,False,,,,,,0
6.0,1.0,False,,,,,,0
6.0,2.0,False,,,,,,0
6.0,3.0,False,,,,,,0
6.0,4.0,False,,,,,,0
6.0,5.0,False,,,,,,0
6.0,6.0,False,,,,,,0
6.0,7.0,False,,,,,,0
6.0,8.0,False,,,,,,0
6.0,9.0,False,,,,,,0
6.0,10.0,False,,,,,,0
6.0,11.0,False,,,,,,0
6.0,12.0,False,,,,,,0
6.0,13.0,False,,,,,,0
6.0,14.0,False,,,,,,0
6.0,15.0,False,,,,,,0
6.0,16.0,False,,,,,,0
6.0,17.0,False,,,,,,0
6.0,18.0,False,,,,,,0
6.0,19.0,False,,,,,,0
6.0,20.0,False,,,,,,0
6.0,21.0,False,,,,,,0
6.0,22.0,False,,,,,,0
6.0,23.0,False,,,,,,0
6.0,24.0,False,,,,,,0
6.0,25.0,False,,,,,,0
6.0,26.0,False,,,,,,0
6.0,27.0,False,,,,,,0
6.0,28.0,False,,,,,,0
6.0,29.0,False,,,,,,0
6.0,30.0,True,0.0097198697780703,0.0215933791535036,0.0741451604865622,2.0741244429521775,-9.605057953378983,1
6.0,31.0,True,0.1260023766798403,0.1051140146145102,0.3502992927700311,0.7352618677885379,-6.026084187477958,1
6.0,32.0,True,0.3673253661121552,0.1327976477734843,0.6412110720588925,0.1683975434729047,1.3696350593433624,3
6.0,33.0,True,0.3300900674565651,0.1247736686378819,0.5781848428533931,-0.2563696067271722,0.2372165792081551,1
6.0,34.0,True,0.4532412165554303,0.2260495152179424,0.893113388764228,-0.1199311393135241,4.484108761708577,3
6.0,35.0,True,0.5742046097710034,0.268972999876005,1.4458115123659547,0.4663791674270049,7.267447524737364,2
6.0,36.0,True,0.503128597489315,0.2188296800088979,1.3442344380195808,1.6497860426828854,5.193183343064385,2
6.0,37.0,True,0.4526351656937063,0.2135581916476017,1.151463299181516,0.1062571894773929,3.7888217488630063,2
