kx,ky,valid,mean_intensity,std_intensity,max_intensity,skew_intensity,ts_pca1,cluster
1.0,1.0,False,,,,,,0
1.0,2.0,False,,,,,,0
1.0,3.0,False,,,,,,0
1.0,4.0,False,,,,,,0
1.0,5.0,False,,,,,,0
1.0,6.0,False,,,,,,0
1.0,7.0,False,,,,,,0
1.0,8.0,False,,,,,,0
1.0,9.0,False,,,,,,0
1.0,10.0,False,,,,,,0
1.0,11.0,False,,,,,,0
1.0,12.0,False,,,,,,0
1.0,13.0,False,,,,,,0
1.0,14.0,False,,,,,,0
1.0,15.0,False,,,,,,0
1.0,16.0,False,,,,,,0
1.0,17.0,False,,,,,,0
1.0,18.0,False,,,,,,0
1.0,19.0,False,,,,,,0
1.0,20.0,False,,,,,,0
1.0,21.0,False,,,,,,0
1.0,22.0,False,,,,,,0
1.0,23.0,False,,,,,,0
1.0,24.0,False,,,,,,0
1.0,25.0,False,,,,,,0
1.0,26.0,False,,,,,,0
1.0,27.0,False,,,,,,0
1.0,28.0,False,,,,,,0
1.0,29.0,False,,,,,,0
1.0,30.0,False,,,,,,0
1.0,31.0,False,,,,,,0
1.0,32.0,False,,,,,,0
1.0,33.0,False,,,,,,0
1.0,34.0,False,,,,,,0
1.0,35.0,False,,,,,,0
1.0,36.0,False,,,,,,0
1.0,37.0,False,,,,,,0
1.0,38.0,False,,,,,,0
1.0,39.0,False,,,,,,0
1.0,40.0,False,,,,,,0
1.0,41.0,False,,,,,,0
1.0,42.0,False,,,,,,0
1.0,43.0,False,,,,,,0
1.0,44.0,False,,,,,,0
1.0,45.0,False,,,,,,0
1.0,46.0,False,,,,,,0
1.0,47.0,False,,,,,,0
1.0,48.0,False,,,,,,0
1.0,49.0,False,,,,,,0
1.0,50.0,False,,,,,,0
1.0,51.0,False,,,,,,0
1.0,52.0,False,,,,,,0
1.0,53.0,False,,,,,,0
1.0,54.0,False,,,,,,0
1.0,55.0,False,,,,,,0
1.0,56.0,False,,,,,,0
1.0,57.0,False,,,,,,0
1.0,58.0,False,,,,,,0
1.0,59.0,False,,,,,,0
1.0,60.0,False,,,,,,0
1.0,61.0,False,,,,,,0
1.0,62.0,False,,,,,,0
1.0,63.0,False,,,,,,0
1.0,64.0,False,,,,,,0
1.0,65.0,False,,,,,,0
1.0,66.0,False,,,,,,0
1.0,67.0,False,,,,,,0
1.0,68.0,False,,,,,,0
1.0,69.0,False,,,,,,0
1.0,70.0,False,,,,,,0
1.0,71.0,False,,,,,,0
1.0,72.0,False,,,,,,0
1.0,73.0,False,,,,,,0
1.0,74.0,False,,,,,,0
1.0,75.0,False,,,,,,0
1.0,76.0,False,,,,,,0
1.0,77.0,False,,,,,,0
1.0,78.0,False,,,,,,0
1.0,79.0,False,,,,,,0
1.0,80.0,False,,,,,,0
1.0,81.0,False,,,,,,0
1.0,82.0,False,,,,,,0
1.0,83.0,False,,,,,,0
1.0,84.0,False,,,,,,0
1.0,85.0,False,,,,,,0
1.0,86.0,False,,,,,,0
1.0,87.0,False,,,,,,0
1.0,88.0,False,,,,,,0
1.0,89.0,False,,,,,,0
1.0,90.0,False,,,,,,0
1.0,91.0,False,,,,,,0
1.0,92.0,False,,,,,,0
1.0,93.0,False,,,,,,0
1.0,94.0,False,,,,,,0
1.0,95.0,False,,,,,,0
1.0,96.0,False,,,,,,0
1.0,97.0,False,,,,,,0
1.0,98.0,False,,,,,,0
1.0,99.0,False,,,,,,0
1.0,100.0,False,,,,,,0
2.0,1.0,False,,,,,,0
2.0,2.0,False,,,,,,0
2.0,3.0,False,,,,,,0
2.0,4.0,False,,,,,,0
2.0,5.0,False,,,,,,0
2.0,6.0,False,,,,,,0
2.0,7.0,False,,,,,,0
2.0,8.0,False,,,,,,0
2.0,9.0,False,,,,,,0
2.0,10.0,False,,,,,,0
2.0,11.0,False,,,,,,0
2.0,12.0,False,,,,,,0
2.0,13.0,False,,,,,,0
2.0,14.0,False,,,,,,0
2.0,15.0,False,,,,,,0
2.0,16.0,False,,,,,,0
2.0,17.0,False,,,,,,0
2.0,18.0,False,,,,,,0
2.0,19.0,False,,,,,,0
2.0,20.0,False,,,,,,0
2.0,21.0,False,,,,,,0
2.0,22.0,False,,,,,,0
2.0,23.0,False,,,,,,0
2.0,24.0,False,,,,,,0
2.0,25.0,False,,,,,,0
2.0,26.0,False,,,,,,0
2.0,27.0,False,,,,,,0
2.0,28.0,False,,,,,,0
2.0,29.0,False,,,,,,0
2.0,30.0,False,,,,,,0
2.0,31.0,False,,,,,,0
2.0,32.0,False,,,,,,0
2.0,33.0,False,,,,,,0
2.0,34.0,False,,,,,,0
2.0,35.0,False,,,,,,0
2.0,36.0,False,,,,,,0
2.0,37.0,False,,,,,,0
2.0,38.0,False,,,,,,0
2.0,39.0,False,,,,,,0
2.0,40.0,False,,,,,,0
2.0,41.0,False,,,,,,0
2.0,42.0,False,,,,,,0
2.0,43.0,True,0.0228437030074889,0.036864357683987,0.1268761857939473,1.672452534396346,-8.847158750279569,1
2.0,44.0,True,0.0444405520845606,0.0817180594032673,0.3400850846668224,2.145480721407702,-8.34226323930862,1
2.0,45.0,True,0.0792455502519151,0.0824651505343797,0.3089365152034993,1.1560021521615884,-7.27075458361883,1
2.0,46.0,True,0.1535481767674048,0.1263674989681709,0.500838125260725,0.6655299172270654,-5.057060568450833,1
2.0,47.0,True,0.1381699001758838,0.1505026150142546,0.5323865103278445,1.4463750297868574,-5.264284412679514,1
2.0,48.0,True,0.1194320586276987,0.144345467270392,0.5875677159785203,1.4620733720142305,-6.2493682288808365,1
2.0,49.0,True,0.2423743275152846,0.3126109930322709,1.5,3.0706190743250694,-2.8114235826334166,2
2.0,50.0,True,0.120501646066044,0.0813623182238212,0.2749154157367461,0.2997897068655303,-5.991958702839643,1
2.0,51.0,True,0.2076381732402018,0.1060328504094346,0.4308658495508717,0.0932828680479034,-3.2086744768118187,1
2.0,52.0,True,0.1490986528989635,0.143510965491419,0.5716279988369684,1.2670443647808058,-5.099046980492548,1
2.0,53.0,True,0.1366352340946959,0.0880523427202648,0.3724220433123766,0.6132506037741343,-5.423834014879573,1
2.0,54.0,True,0.1523560044114457,0.120921117931015,0.3987967168767149,0.5258473747654091,-4.738997260380494,1
2.0,55.0,True,0.2439309291060673,0.128620021271684,0.4946856591870714,0.129710478162899,-1.9202020219558955,1
2.0,56.0,True,0.1302343010368729,0.1159327051119975,0.4517542241648218,0.8559651205466908,-5.694546880392508,1
2.0,57.0,True,0.1272767411221876,0.09812175138634,0.3171923621424821,0.237362616343856,-5.696090987018873,1
2.0,58.0,True,0.086435216712805,0.0863629761579607,0.3555028107364412,1.424925107951985,-7.190882961612827,1
2.0,59.0,False,,,,,,0
2.0,60.0,False,,,,,,0
2.0,61.0,False,,,,,,0
2.0,62.0,False,,,,,,0
2.0,63.0,False,,,,,,0
2.0,64.0,False,,,,,,0
2.0,65.0,False,,,,,,0
2.0,66.0,False,,,,,,0
2.0,67.0,False,,,,,,0
2.0,68.0,False,,,,,,0
2.0,69.0,False,,,,,,0
2.0,70.0,False,,,,,,0
2.0,71.0,False,,,,,,0
2.0,72.0,False,,,,,,0
2.0,73.0,False,,,,,,0
2.0,74.0,False,,,,,,0
2.0,75.0,False,,,,,,0
2.0,76.0,False,,,,,,0
2.0,77.0,False,,,,,,0
2.0,78.0,False,,,,,,0
2.0,79.0,False,,,,,,0
2.0,80.0,False,,,,,,0
2.0,81.0,False,,,,,,0
2.0,82.0,False,,,,,,0
2.0,83.0,False,,,,,,0
2.0,84.0,False,,,,,,0
2.0,85.0,False,,,,,,0
2.0,86.0,False,,,,,,0
2.0,87.0,False,,,,,,0
2.0,88.0,False,,,,,,0
2.0,89.0,False,,,,,,0
2.0,90.0,False,,,,,,0
2.0,91.0,False,,,,,,0
2.0,92.0,False,,,,,,0
2.0,93.0,False,,,,,,0
2.0,94.0,False,,,,,,0
2.0,95.0,False,,,,,,0
2.0,96.0,False,,,,,,0
2.0,97.0,False,,,,,,0
2.0,98.0,False,,,,,,0
2.0,99.0,False,,,,,,0
2.0,100.0,False,,,,,,0
3.0,1.0,False,,,,,,0
3.0,2.0,False,,,,,,0
3.0,3.0,False,,,,,,0
3.0,4.0,False,,,,,,0
3.0,5.0,False,,,,,,0
3.0,6.0,False,,,,,,0
3.0,7.0,False,,,,,,0
3.0,8.0,False,,,,,,0
3.0,9.0,False,,,,,,0
3.0,10.0,False,,,,,,0
3.0,11.0,False,,,,,,0
3.0,12.0,False,,,,,,0
3.0,13.0,False,,,,,,0
3.0,14.0,False,,,,,,0
3.0,15.0,False,,,,,,0
3.0,16.0,False,,,,,,0
3.0,17.0,False,,,,,,0
3.0,18.0,False,,,,,,0
3.0,19.0,False,,,,,,0
3.0,20.0,False,,,,,,0
3.0,21.0,False,,,,,,0
3.0,22.0,False,,,,,,0
3.0,23.0,False,,,,,,0
3.0,24.0,False,,,,,,0
3.0,25.0,False,,,,,,0
3.0,26.0,False,,,,,,0
3.0,27.0,False,,,,,,0
3.0,28.0,False,,,,,,0
3.0,29.0,False,,,,,,0
3.0,30.0,False,,,,,,0
3.0,31.0,False,,,,,,0
3.0,32.0,False,,,,,,0
3.0,33.0,False,,,,,,0
3.0,34.0,False,,,,,,0
3.0,35.0,False,,,,,,0
3.0,36.0,False,,,,,,0
3.0,37.0,False,,,,,,0
3.0,38.0,False,,,,,,0
3.0,39.0,True,0.0991358885529129,0.0717420241185085,0.2669602246219885,0.4612891288295297,-6.554154108232187,1
3.0,40.0,True,0.1582562709925859,0.1115140329089698,0.3516172691481408,-0.114778951647402,-4.6733354199518296,1
3.0,41.0,True,0.3870304227619246,0.2164397273686755,0.8519291023567299,0.2999092245279748,2.221777782912647,3
3.0,42.0,True,0.3663189941364795,0.1433880868515924,0.5886505358048258,-0.6348930895270973,1.839143815965446,3
3.0,43.0,True,0.340112085842132,0.1847390772978885,0.6156716699861894,-0.1010910614905754,1.2446091263637582,3
3.0,44.0,True,0.299635388725007,0.1524763431451872,0.6652920511001733,0.4302638796453011,-0.3148530750916848,3
3.0,45.0,True,0.2605692137318998,0.1450273354316986,0.5044036110601233,0.0064033163220432,-1.5981789392795782,1
3.0,46.0,True,0.3094114998217707,0.1509574975594005,0.64863016455014,0.2299728519545335,0.2048852414848566,3
3.0,47.0,True,0.3698940228363881,0.1784226422414848,0.6772783907101223,-0.3726041430386658,1.9259917342194532,3
3.0,48.0,True,0.200071887962575,0.1452903189770706,0.462409018330057,0.3342293170597361,-3.327469194383053,1
