kx,ky,valid,mean_intensity,std_intensity,max_intensity,skew_intensity,ts_pca1
2.0,32.0,False,,,,,
2.0,33.0,False,,,,,
2.0,34.0,False,,,,,
2.0,35.0,False,,,,,
2.0,36.0,False,,,,,
2.0,37.0,False,,,,,
2.0,38.0,False,,,,,
2.0,39.0,False,,,,,
2.0,40.0,False,,,,,
2.0,41.0,False,,,,,
2.0,42.0,False,,,,,
2.0,43.0,True,0.02646773918659377,0.03962732708494373,0.2197772363014906,3.4506898120590845,-10.975935221124661
2.0,44.0,True,0.034179249078896724,0.03793461984958822,0.1078995892358904,0.5277380768642472,-10.561116739862895
2.0,45.0,True,0.0973110980928236,0.0999754514375626,0.3674732417573437,1.370906367357745,-8.28760135633272
2.0,46.0,True,0.12972260707399938,0.06459878909935965,0.2519652882515808,-0.2028006486643734,-7.437836931323108
2.0,47.0,True,0.2196735894641476,0.12772999172001445,0.4768722737455186,0.5305535253456561,-4.9440815607822355
2.0,48.0,True,0.14591861422358357,0.10401307959836655,0.3471487716980799,0.27317378245405505,-6.962866452263327
2.0,49.0,True,0.16365141590036705,0.08864752993116862,0.4083031135395231,1.064325158508354,-6.326298309978201
2.0,50.0,True,0.2061465565245664,0.13454989500269782,0.5290448847292711,0.6138760111744054,-4.87708721143882
2.0,51.0,True,0.17666042446848135,0.13536963101995844,0.4604860550869788,0.39404372377195734,-6.150001894066018
2.0,52.0,True,0.19796265660895426,0.13343837053248142,0.4526150247570769,0.3837856031630459,-5.129852949871097
2.0,53.0,True,0.22327294452751079,0.14640797478494064,0.5637353783006199,0.46868692948131113,-4.387473420786271
2.0,54.0,True,0.11232979004394333,0.07656492249379061,0.286498647484074,0.41898483906816253,-8.105340530879205
2.0,55.0,True,0.08916346467201995,0.04442183965953916,0.1776321520097237,-0.02370827377167693,-8.798049864228517
2.0,56.0,True,0.10995106391849652,0.08412862491497704,0.3043279075351319,0.6162104620406964,-8.021593517123806
2.0,57.0,True,0.11383449385442918,0.09472721208017909,0.3474219274242854,0.7509903780838932,-7.893292632609983
2.0,58.0,True,0.03760512985175463,0.04153530593492937,0.1559281680502537,0.8521890212659261,-10.59704872783814
2.0,59.0,True,0.009291790445024897,0.021490219503828213,0.1063275300807737,3.164530599030735,-11.47956457040169
2.0,60.0,False,,,,,
2.0,61.0,False,,,,,
2.0,62.0,False,,,,,
2.0,63.0,False,,,,,
2.0,64.0,False,,,,,
2.0,65.0,False,,,,,
2.0,66.0,False,,,,,
2.0,67.0,False,,,,,
2.0,68.0,False,,,,,
2.0,69.0,False,,,,,
2.0,70.0,False,,,,,
2.0,71.0,False,,,,,
2.0,72.0,False,,,,,
2.0,73.0,False,,,,,
2.0,74.0,False,,,,,
2.0,75.0,False,,,,,
2.0,76.0,False,,,,,
2.0,77.0,False,,,,,
2.0,78.0,False,,,,,
2.0,79.0,False,,,,,
2.0,80.0,False,,,,,
2.0,81.0,False,,,,,
2.0,82.0,False,,,,,
2.0,83.0,False,,,,,
2.0,84.0,False,,,,,
2.0,85.0,False,,,,,
2.0,86.0,False,,,,,
2.0,87.0,False,,,,,
2.0,88.0,False,,,,,
2.0,89.0,False,,,,,
2.0,90.0,False,,,,,
2.0,91.0,False,,,,,
2.0,92.0,False,,,,,
2.0,93.0,False,,,,,
2.0,94.0,False,,,,,
2.0,95.0,False,,,,,
2.0,96.0,False,,,,,
2.0,97.0,False,,,,,
2.0,98.0,False,,,,,
2.0,99.0,False,,,,,
2.0,100.0,False,,,,,
3.0,1.0,False,,,,,
3.0,2.0,False,,,,,
3.0,3.0,False,,,,,
3.0,4.0,False,,,,,
3.0,5.0,False,,,,,
3.0,6.0,False,,,,,
3.0,7.0,False,,,,,
3.0,8.0,False,,,,,
3.0,9.0,False,,,,,
3.0,10.0,False,,,,,
3.0,11.0,False,,,,,
3.0,12.0,False,,,,,
3.0,13.0,False,,,,,
3.0,14.0,False,,,,,
3.0,15.0,False,,,,,
3.0,16.0,False,,,,,
3.0,17.0,False,,,,,
3.0,18.0,False,,,,,
3.0,19.0,False,,,,,
3.0,20.0,False,,,,,
3.0,21.0,False,,,,,
3.0,22.0,False,,,,,
3.0,23.0,False,,,,,
3.0,24.0,False,,,,,
3.0,25.0,False,,,,,
3.0,26.0,False,,,,,
3.0,27.0,False,,,,,
3.0,28.0,False,,,,,
3.0,29.0,False,,,,,
3.0,30.0,False,,,,,
3.0,31.0,False,,,,,
3.0,32.0,False,,,,,
3.0,33.0,False,,,,,
3.0,34.0,False,,,,,
3.0,35.0,False,,,,,
3.0,36.0,False,,,,,
3.0,37.0,False,,,,,
3.0,38.0,False,,,,,
3.0,39.0,True,0.04311464855982208,0.05074257671649862,0.1717434588043421,1.1264127387782217,-10.199386878069316
3.0,40.0,True,0.16993732761419275,0.10401975831047751,0.3427403294478144,0.26039696901141385,-6.087945721669827
3.0,41.0,True,0.2159898527493535,0.1295815008407933,0.4951137861820283,0.2768815626074015,-4.571474730195907
3.0,42.0,True,0.2613179814235232,0.08527244498976741,0.4107192735570346,-0.5273575670975327,-3.135999849960053
3.0,43.0,True,0.3118188350592666,0.19823044339743,0.7244011597311782,0.38711788553633075,-1.5159633409317494
3.0,44.0,True,0.3523589165004196,0.22078238554973326,0.8815879381387904,0.7274906388421047,0.24760951772361736
3.0,45.0,True,0.2561814190592238,0.09861667014454181,0.3750151061090457,-0.9097720929005108,-3.5923499752969
3.0,46.0,True,0.3559337468478283,0.14870155064605572,0.6611169417481635,-0.16995221292758672,-0.012441313834473468
3.0,47.0,True,0.2770536665831189,0.2055140905567323,0.7128856695042178,0.578574369192587,-2.5626675642150665
3.0,48.0,True,0.31160417593659345,0.12086649152810637,0.6271444357400322,0.7259611641378148,-1.5237523587091497
3.0,49.0,True,0.31098231935681325,0.157181648699013,0.5869195182764493,0.06843455982061572,-1.4198928534734268
3.0,50.0,True,0.3628879839230571,0.11408512803325244,0.5475887782248794,-0.5611748778365595,0.3965881428449512
3.0,51.0,True,0.24600971134157287,0.0985507300219077,0.4724168174936268,0.33759012251730713,-3.9444475071245546
3.0,52.0,True,0.2824940765367034,0.18288691127029766,0.956831568873738,1.1596140536091912,-2.887653264713586
3.0,53.0,True,0.2900503579310748,0.16586416134562582,0.647700814835997,0.41492389649156647,-2.3379595717006576
3.0,54.0,True,0.3370003114497495,0.16649459555023033,0.5892312895385556,-0.442722920591438,-0.3734080777624243
3.0,55.0,True,0.1606797356645053,0.08645458432281979,0.2929415292655711,-0.06648330413378205,-6.354342784811304
3.0,56.0,True,0.3141542481836762,0.12452182557836888,0.6069159071460358,-0.07534291407428896,-1.6484876757095195
3.0,57.0,True,0.3119049043829005,0.1361123102444955,0.681835528592046,0.5017231818544522,-1.52266452135215
3.0,58.0,True,0.3573850811000964,0.17465705188149053,0.630773794911414,-0.3916330210008193,0.44629284998392665
3.0,59.0,True,0.341066023261662,0.15671144312200563,0.6052215228068967,-0.42070155966796957,-0.07492572772133077
3.0,60.0,True,0.24826920710737316,0.11384230988739617,0.4585652380102887,-0.048660773294782154,-3.7478413019744927
3.0,61.0,True,0.20151771494706813,0.08528027747825527,0.3605877980095299,-0.09098247609930162,-4.984996775639808
3.0,62.0,True,0.2222666156644378,0.1594587215201836,0.6426119616013609,0.9067795949322898,-4.672751762795961
3.0,63.0,True,0.07411253991762606,0.0600061762025265,0.2173550554806259,0.7893759408036678,-9.410220295769939
3.0,64.0,False,,,,,
3.0,65.0,False,,,,,
3.0,66.0,False,,,,,
3.0,67.0,False,,,,,
3.0,68.0,False,,,,,
3.0,69.0,False,,,,,
3.0,70.0,False,,,,,
3.0,71.0,False,,,,,
3.0,72.0,False,,,,,
3.0,73.0,False,,,,,
3.0,74.0,False,,,,,
3.0,75.0,False,,,,,
3.0,76.0,False,,,,,
3.0,77.0,False,,,,,
3.0,78.0,False,,,,,
3.0,79.0,False,,,,,
3.0,80.0,False,,,,,
3.0,81.0,False,,,,,
3.0,82.0,False,,,,,
3.0,83.0,False,,,,,
3.0,84.0,False,,,,,
3.0,85.0,False,,,,,
3.0,86.0,False,,,,,
3.0,87.0,False,,,,,
3.0,88.0,False,,,,,
3.0,89.0,False,,,,,
3.0,90.0,False,,,,,
3.0,91.0,False,,,,,
3.0,92.0,False,,,,,
3.0,93.0,False,,,,,
3.0,94.0,False,,,,,
3.0,95.0,False,,,,,
3.0,96.0,False,,,,,
3.0,97.0,False,,,,,
3.0,98.0,False,,,,,
3.0,99.0,False,,,,,
3.0,100.0,False,,,,,
4.0,1.0,False,,,,,
4.0,2.0,False,,,,,
4.0,3.0,False,,,,,
4.0,4.0,False,,,,,
4.0,5.0,False,,,,,
4.0,6.0,False,,,,,
4.0,7.0,False,,,,,
4.0,8.0,False,,,,,
4.0,9.0,False,,,,,
4.0,10.0,False,,,,,
4.0,11.0,False,,,,,
4.0,12.0,False,,,,,
4.0,13.0,False,,,,,
4.0,14.0,False,,,,,
4.0,15.0,False,,,,,
4.0,16.0,False,,,,,
4.0,17.0,False,,,,,
4.0,18.0,False,,,,,
4.0,19.0,False,,,,,
4.0,20.0,False,,,,,
4.0,21.0,False,,,,,
4.0,22.0,False,,,,,
4.0,23.0,False,,,,,
4.0,24.0,False,,,,,
4.0,25.0,False,,,,,
4.0,26.0,False,,,,,
4.0,27.0,False,,,,,
4.0,28.0,False,,,,,
4.0,29.0,False,,,,,
4.0,30.0,False,,,,,
4.0,31.0,False,,,,,
4.0,32.0,False,,,,,
4.0,33.0,False,,,,,
4.0,34.0,False,,,,,
4.0,35.0,False,,,,,
4.0,36.0,True,0.12854564325583404,0.08868610930902977,0.322186254097159,0.15539438854422516,-7.6314353996842055
4.0,37.0,True,0.2294278003982779,0.12370219012150195,0.4247151448835432,0.03168699743124017,-4.255014900862307
4.0,38.0,True,0.21775405413436266,0.09611399640335119,0.4421287802744892,-0.08678227714568497,-4.5155226919682265
4.0,39.0,True,0.46511798031777335,0.1255085706807116,0.700876172888459,-0.37645999692324855,3.3842396481858246
4.0,40.0,True,0.27729167037477004,0.1475203292856753,0.5520130172504986,0.11445857337929824,-2.5436356061500907
4.0,41.0,True,0.33403783410577725,0.10092176430237064,0.5073941984316102,-0.003806597297035803,-0.7654436339704518
4.0,42.0,True,0.3587369526242752,0.21184750453054166,0.6444646762222134,-0.3977770311216333,0.5306112386156078
4.0,43.0,True,0.28017356309488994,0.11974909634013488,0.5184840872560514,0.05681274071866851,-2.3274104337202313
4.0,44.0,True,0.3253333344659741,0.1605247516672488,0.6548874664338987,0.6490833504101491,-1.0560813689915372
4.0,45.0,True,0.35539974254588025,0.10739403894253266,0.5937027156891063,0.3922355198025021,0.005254680567386617
4.0,46.0,True,0.32255458623612465,0.17513363427783438,0.7537710836989673,0.8334864111059139,-1.0434064324091596
4.0,47.0,True,0.28380797391637846,0.12068308390703573,0.5332664901657853,0.3424533006776256,-2.2288542855510265
4.0,48.0,True,0.3739649852139559,0.2132729001268081,0.7984322879362614,-0.07279925432586543,1.1395215578728555
4.0,49.0,True,0.30231981598103796,0.14148897341306596,0.6335408613450932,-0.05843206093723702,-1.9942162855280592
4.0,50.0,True,0.18868108957074164,0.11005884357316877,0.3828430343641983,0.07062389236238828,-5.433883401981959
4.0,51.0,True,0.31228831357902864,0.14341404400494606,0.5745013248953151,0.27829650281302537,-1.5410498341270318
4.0,52.0,True,0.26116745890618975,0.10162222984589539,0.4931415355174625,0.5601494643516797,-3.106105683697147
4.0,53.0,True,0.28361832568493106,0.07375677384889573,0.4724094265255054,0.6330401819672772,-2.4329639065429363
4.0,54.0,True,0.23577249253551005,0.10865448349810111,0.4650647013184425,0.5609105491652833,-4.047583800408885
4.0,55.0,True,0.314435608418225,0.17228693159197095,0.5886682188586865,-0.16673974115918289,-1.4413453890499772
4.0,56.0,True,0.25026713682064894,0.08714513558165471,0.4670863567941602,0.544626014634829,-3.3266341030000217
4.0,57.0,True,0.2738612071414873,0.1083860503000683,0.5378979716781649,0.2304680296692236,-2.7408226446579884
4.0,58.0,True,0.3064478792954897,0.12919308441215097,0.5290746172361275,-0.25052632192343044,-1.8463606664719983
4.0,59.0,True,0.41101193727652546,0.22563446868840864,0.7894914313134338,-0.1139126401501041,1.9210420851548438
4.0,60.0,True,0.3462037178800916,0.13041010170100117,0.5655405480958297,-0.1357894014557663,-0.4053482501049988
4.0,61.0,True,0.5498420868232585,0.21507552176914266,0.9321314837690948,-0.02680289539249501,5.595493048310342
4.0,62.0,True,0.4639951553211253,0.24984114870357685,1.0785416744128973,0.8536064479377342,3.52586224498782
4.0,63.0,True,0.532943800767382,0.2106511905034531,0.9514382956776186,0.1910405547408658,5.585290060574705
4.0,64.0,True,0.3952779350939303,0.09744506125731739,0.6226714642477429,0.4064440963190563,0.9586703506340872
4.0,65.0,True,0.250242415114863,0.1184976590127424,0.460911307574804,-0.13018545088728015,-3.6748443554246433
4.0,66.0,True,0.10780009213555532,0.06465642178825283,0.2551489709517441,0.22128487439989106,-8.009139419480611
4.0,67.0,True,0.008843686980821434,0.014377099678425983,0.0500890925543895,1.7689243827618295,-11.387946806690387
4.0,68.0,False,,,,,
4.0,69.0,False,,,,,
4.0,70.0,False,,,,,
4.0,71.0,False,,,,,
4.0,72.0,False,,,,,
4.0,73.0,False,,,,,
4.0,74.0,False,,,,,
4.0,75.0,False,,,,,
4.0,76.0,False,,,,,
4.0,77.0,False,,,,,
4.0,78.0,False,,,,,
4.0,79.0,False,,,,,
4.0,80.0,False,,,,,
4.0,81.0,False,,,,,
4.0,82.0,False,,,,,
4.0,83.0,False,,,,,
4.0,84.0,False,,,,,
4.0,85.0,False,,,,,
4.0,86.0,False,,,,,
4.0,87.0,False,,,,,
4.0,88.0,False,,,,,
4.0,89.0,False,,,,,
4.0,90.0,False,,,,,
4.0,91.0,False,,,,,
4.0,92.0,False,,,,,
4.0,93.0,False,,,,,
4.0,94.0,False,,,,,
4.0,95.0,False,,,,,
4.0,96.0,False,,,,,
4.0,97.0,False,,,,,
4.0,98.0,False,,,,,
4.0,99.0,False,,,,,
4.0,100.0,False,,,,,
5.0,1.0,False,,,,,
5.0,2.0,False,,,,,
5.0,3.0,False,,,,,
5.0,4.0,False,,,,,
5.0,5.0,False,,,,,
5.0,6.0,False,,,,,
5.0,7.0,False,,,,,
5.0,8.0,False,,,,,
5.0,9.0,False,,,,,
5.0,10.0,False,,,,,
5.0,11.0,False,,,,,
5.0,12.0,False,,,,,
5.0,13.0,False,,,,,
5.0,14.0,False,,,,,
5.0,15.0,False,,,,,
5.0,16.0,False,,,,,
5.0,17.0,False,,,,,
5.0,18.0,False,,,,,
5.0,19.0,False,,,,,
5.0,20.0,False,,,,,
5.0,21.0,False,,,,,
5.0,22.0,False,,,,,
5.0,23.0,False,,,,,
5.0,24.0,False,,,,,
5.0,25.0,False,,,,,
5.0,26.0,False,,,,,
5.0,27.0,False,,,,,
5.0,28.0,False,,,,,
5.0,29.0,False,,,,,
5.0,30.0,False,,,,,
5.0,31.0,False,,,,,
5.0,32.0,False,,,,,
5.0,33.0,True,0.11829029747400194,0.0785132504077812,0.2673330976873524,0.15124421525268433,-7.810717390251227
5.0,34.0,True,0.23656227694182422,0.10765096344992575,0.4492178408905645,0.07267090795176616,-4.1927929371233255
5.0,35.0,True,0.33334748685588256,0.1399045234650553,0.5780143330770119,-0.11433530681151866,-0.5675877852533102
5.0,36.0,True,0.31742726409655975,0.10164295301501146,0.489638602819325,-0.5489814607946094,-1.2012623359008712
5.0,37.0,True,0.2796850967787806,0.11443141080730906,0.4966555661253821,-0.11085394155067325,-2.5499870661375126
5.0,38.0,True,0.4282450076511899,0.1429989844926434,0.7308718807955308,-0.2959743699534599,2.170367504284218
5.0,39.0,True,0.48349374321440386,0.2059523189851436,1.0787004244227565,0.44988963053076486,3.707221735904136
5.0,40.0,True,0.27306370921424633,0.1276360359157281,0.707821554935503,0.6499039842085351,-3.1218740983822793
5.0,41.0,True,0.39679241458903863,0.12864607095453776,0.6354210141606608,-0.4150690890977033,1.430953549533209
5.0,42.0,True,0.4248783835023033,0.10836969874853909,0.6535985702582853,-0.08144210262079729,2.072831532261764
5.0,43.0,True,0.3526507746622745,0.11504567309603018,0.5931152055448657,0.48271074991705015,-0.33229351769568855
5.0,44.0,True,0.4755013792082093,0.16836998829419766,0.766708410447774,-0.5503156820916931,3.5079513823070143
5.0,45.0,True,0.33462002570679167,0.1677348979888393,0.6845236426915858,-0.10999363540409679,-1.0030766663247264
5.0,46.0,True,0.35389734548560087,0.09676939708138381,0.589639523199038,0.2839181094233761,0.027013675022320553
5.0,47.0,True,0.356684642261987,0.23194224381011408,0.8010936174253094,0.4469626863518575,-0.3478525168221938
5.0,48.0,True,0.35062603080292376,0.14354152336162396,0.5991134561391497,-0.735800440728456,-0.28861941111063555
5.0,49.0,True,0.30205956934319267,0.18223550588822912,1.0442434558012046,1.9635857879679717,-2.5948711571971
5.0,50.0,True,0.33190630510203245,0.09650140774796437,0.4945152930280249,-0.8094760880975805,-0.6152970708455341
5.0,51.0,True,0.24765630971615105,0.16976926743696374,0.9094268133412152,2.110380786672879,-3.73092464625057
5.0,52.0,True,0.29116371317972856,0.10172173640638056,0.5120454317915584,-0.280796920021781,-2.0129907860530722
5.0,53.0,True,0.32969029824474533,0.1257882660219749,0.4767368523317907,-0.758406231645911,-0.9658035792825899
5.0,54.0,True,0.2705714627266858,0.11847866353937657,0.4605452398048631,0.1069289622197781,-2.7766255527794446
5.0,55.0,True,0.3717191097591881,0.23103693339446288,0.7757344898169328,0.22212941832034683,0.8114485510387878
5.0,56.0,True,0.3523582257446431,0.19278601264029857,0.741823694928146,0.21741166618840585,-0.1854799030153229
5.0,57.0,True,0.3513495935258044,0.15237600320821745,0.6167995478351991,0.12340465903651054,-0.10115552158146758
5.0,58.0,True,0.22497512509148687,0.11123641390426638,0.5100745518648687,0.9995980975997396,-4.329587123215212
5.0,59.0,True,0.40053705671102546,0.20445399337409703,0.7788173020734059,0.08849201776065478,0.7795482370902104
5.0,60.0,True,0.46301411027440376,0.11720723042100155,0.726614739901466,0.20725952753036628,2.888854714033576
5.0,61.0,True,0.4683474681300083,0.22359629553212354,1.0347545383684251,0.8580433324736854,2.9169202878004685
5.0,62.0,True,0.46193891047108826,0.25337492504724063,1.0195417326897651,0.3906531518329606,3.474678917228598
5.0,63.0,True,0.581899401783949,0.16608477410061903,0.9703021894113149,0.3999376889665632,7.505168538877116
5.0,64.0,True,0.4661887998007741,0.29672674322201925,1.468227350863922,1.4058540062235527,3.4923616398252397
5.0,65.0,True,0.518139404000786,0.1814909909739797,0.9960245680488726,1.0496723404101653,5.178808401476241
5.0,66.0,True,0.4556029172303455,0.14777191665220069,0.7301801441245432,0.3562503389681578,3.20519070486287
5.0,67.0,True,0.5425970181476952,0.23576166524211925,1.0008723380755908,0.415769479386888,5.932720094854636
5.0,68.0,True,0.22850612562640418,0.11532045443744336,0.5119231883403123,0.3893580756019607,-4.107397465079383
5.0,69.0,True,0.114347045362519,0.09261947064486506,0.3206789044941467,0.6479714538671476,-7.938033039835829
5.0,70.0,False,,,,,
5.0,71.0,False,,,,,
5.0,72.0,False,,,,,
5.0,73.0,False,,,,,
5.0,74.0,False,,,,,
5.0,75.0,False,,,,,
5.0,76.0,False,,,,,
5.0,77.0,False,,,,,
5.0,78.0,False,,,,,
5.0,79.0,False,,,,,
5.0,80.0,False,,,,,
5.0,81.0,False,,,,,
5.0,82.0,False,,,,,
5.0,83.0,False,,,,,
5.0,84.0,False,,,,,
5.0,85.0,False,,,,,
5.0,86.0,False,,,,,
5.0,87.0,False,,,,,
5.0,88.0,False,,,,,
5.0,89.0,False,,,,,
5.0,90.0,False,,,,,
5.0,91.0,False,,,,,
5.0,92.0,False,,,,,
5.0,93.0,False,,,,,
5.0,94.0,False,,,,,
5.0,95.0,False,,,,,
5.0,96.0,False,,,,,
5.0,97.0,False,,,,,
5.0,98.0,False,,,,,
5.0,99.0,False,,,,,
5.0,100.0,False,,,,,
6.0,1.0,False,,,,,
6.0,2.0,False,,,,,
6.0,3.0,False,,,,,
6.0,4.0,False,,,,,
6.0,5.0,False,,,,,
6.0,6.0,False,,,,,
6.0,7.0,False,,,,,
6.0,8.0,False,,,,,
6.0,9.0,False,,,,,
6.0,10.0,False,,,,,
6.0,11.0,False,,,,,
6.0,12.0,False,,,,,
6.0,13.0,False,,,,,
6.0,14.0,False,,,,,
6.0,15.0,False,,,,,
6.0,16.0,False,,,,,
6.0,17.0,False,,,,,
6.0,18.0,False,,,,,
6.0,19.0,False,,,,,
6.0,20.0,False,,,,,
6.0,21.0,False,,,,,
6.0,22.0,False,,,,,
6.0,23.0,False,,,,,
6.0,24.0,False,,,,,
6.0,25.0,False,,,,,
6.0,26.0,False,,,,,
6.0,27.0,False,,,,,
6.0,28.0,False,,,,,
6.0,29.0,False,,,,,
6.0,30.0,True,0.046551210941546295,0.04944940922523418,0.1634732533243958,0.7077562811722345,-10.161750986072612
6.0,31.0,True,0.10608529366532952,0.07612831746056098,0.2604981817315632,0.47612292555734775,-8.310646011621927
6.0,32.0,True,0.3089038563282705,0.12299999901748915,0.6110144938508169,0.6579933050925008,-1.9569419554346836
6.0,33.0,True,0.31073281353314985,0.21458723725077578,0.802812359362308,0.8586991012425971,-1.4276316213357025
6.0,34.0,True,0.3510481256195118,0.20365872981274666,0.7559455844064193,0.10607271358394772,0.23971288149150521
6.0,35.0,True,0.31097286662191315,0.2110545836249327,0.7121103024350138,0.5321991125220275,-1.660779594885737
6.0,36.0,True,0.4776251789244222,0.15810444555089595,0.7230433992639882,-0.39091495221695155,4.1526935016231885
6.0,37.0,True,0.3793690107717175,0.22996763515209628,0.9214049043305936,0.716912728418961,0.7261065870858459
6.0,38.0,True,0.3391665121601729,0.17610578254442535,0.8027387022265435,0.975053520906384,-0.5801553612319632
6.0,39.0,True,0.4334403588292411,0.17097572481085352,0.6767698008549904,-0.32587522308385714,2.781373319730015
6.0,40.0,True,0.4225925637331754,0.1464605763204413,0.7704447397831505,0.4388860471476529,1.9152706570396367
6.0,41.0,True,0.316072054580724,0.13074659818954507,0.5340005833284756,-0.21675613774869643,-1.5572635179918035
6.0,42.0,True,0.5001048430047524,0.231871350438634,0.8524248451777128,-0.17833866787262484,4.488506508947539
6.0,43.0,True,0.45885501289012526,0.13181868450829867,0.826999303578795,0.4337154046811735,2.8409772962634423
6.0,44.0,True,0.43503823536380654,0.15440750118005797,0.7229682568605543,-0.2601402282574163,2.6140316824194403
6.0,45.0,True,0.3442581456840772,0.18134562010476046,0.8013523894382263,1.252371946225046,-0.9708782599006366
6.0,46.0,True,0.3689900094475565,0.1704914018319729,0.6405270426958927,-0.05461421653639618,0.3238871146973868
6.0,47.0,True,0.37478430247125877,0.16007238444973115,0.6684791832291077,0.22626087409321233,0.6558441111619157
6.0,48.0,True,0.3768755451582299,0.17688775975056029,0.838518272673877,0.4098030993887038,0.46785960557951106
6.0,49.0,True,0.3037072936472574,0.0851682669114876,0.5104463469197257,0.308598195722248,-1.9970210994146418
6.0,50.0,True,0.27184337100037037,0.16446723849087388,0.6563415023835804,1.0495398848724633,-3.213793026524743
6.0,51.0,True,0.3486842568593615,0.1707094066996067,0.7223180321667945,0.18218397128353464,-0.059131837734988035
6.0,52.0,True,0.28036263895261815,0.18163362798182967,0.6341768881577148,0.423541963154991,-2.3751760820857784
6.0,53.0,True,0.42154583031437776,0.19363902555951204,0.702791779701179,-0.475524456882387,2.4363333061108485
6.0,54.0,True,0.2840959656745689,0.14157469062549938,0.7705327958323336,1.1234758269272191,-2.805039644298515
6.0,55.0,True,0.3324041148950188,0.16430791665106456,0.6225172716498604,-0.09919213268458982,-0.9243448368999121
6.0,56.0,True,0.30100410717633747,0.1298216777208821,0.5381927404382787,0.03801282097493492,-1.7765329771663072
