kx,ky,valid,mean_intensity,std_intensity,max_intensity,skew_intensity,ts_pca1
2.0,32.0,False,,,,,
2.0,33.0,False,,,,,
2.0,34.0,False,,,,,
2.0,35.0,False,,,,,
2.0,36.0,False,,,,,
2.0,37.0,False,,,,,
2.0,38.0,False,,,,,
2.0,39.0,False,,,,,
2.0,40.0,False,,,,,
2.0,41.0,False,,,,,
2.0,42.0,False,,,,,
2.0,43.0,False,,,,,
2.0,44.0,True,0.023465596558041986,0.027442598845142052,0.0999761425731268,1.3748122268179668,-10.213070955237399
2.0,45.0,True,0.12307288754371126,0.07450025170067008,0.2847732874133469,0.2091173424624299,-6.993735187138285
2.0,46.0,True,0.17284388927728062,0.17180285035029905,0.5393822659724139,1.011698136101514,-5.618238510413802
2.0,47.0,True,0.13551041590428656,0.08890910467155662,0.3259349024389437,0.17145597881458371,-6.716240785296747
2.0,48.0,True,0.10726334390220299,0.05837714904214123,0.2807929829422966,1.3417030520000577,-7.484924345941251
2.0,49.0,True,0.13126756840157167,0.14021549339997405,0.7117439649434704,2.0799460764888025,-6.932338966451321
2.0,50.0,True,0.20932128454051518,0.1247208428254845,0.4159299893713247,0.02004597688058876,-4.355027530844345
2.0,51.0,True,0.2188754299659681,0.11726959592218282,0.4684584641397568,0.47921503111627417,-3.874327836042986
2.0,52.0,True,0.06342055072770489,0.04889745926873373,0.1876303761889362,0.7752712256478361,-8.833001696668084
2.0,53.0,True,0.1606841222248694,0.08051561599449028,0.3223118682781657,-0.05443187241583157,-5.924744833563481
2.0,54.0,True,0.23403541709397063,0.11365330715928712,0.4449339627382607,-0.10347401750162719,-3.605373816323473
2.0,55.0,True,0.19757402407976302,0.09892839758463606,0.3485440755502197,0.04956767898201267,-4.888410503258508
2.0,56.0,True,0.09570209509072178,0.0884963048401781,0.3950342750544094,1.5292106267454886,-8.009352978650568
2.0,57.0,True,0.15394297668330517,0.11710287998215815,0.4372077199338125,0.7359831233976687,-6.058851831397354
2.0,58.0,True,0.08857008152250667,0.05506635285979216,0.2192087267970624,0.49322768507009274,-8.038815478156817
2.0,59.0,True,0.025351798685503513,0.06783961981381832,0.2861641662488426,2.702830769473366,-10.25130698430311
2.0,60.0,False,,,,,
2.0,61.0,False,,,,,
2.0,62.0,False,,,,,
2.0,63.0,False,,,,,
2.0,64.0,False,,,,,
2.0,65.0,False,,,,,
2.0,66.0,False,,,,,
2.0,67.0,False,,,,,
2.0,68.0,False,,,,,
2.0,69.0,False,,,,,
2.0,70.0,False,,,,,
2.0,71.0,False,,,,,
2.0,72.0,False,,,,,
2.0,73.0,False,,,,,
2.0,74.0,False,,,,,
2.0,75.0,False,,,,,
2.0,76.0,False,,,,,
2.0,77.0,False,,,,,
2.0,78.0,False,,,,,
2.0,79.0,False,,,,,
2.0,80.0,False,,,,,
2.0,81.0,False,,,,,
2.0,82.0,False,,,,,
2.0,83.0,False,,,,,
2.0,84.0,False,,,,,
2.0,85.0,False,,,,,
2.0,86.0,False,,,,,
2.0,87.0,False,,,,,
2.0,88.0,False,,,,,
2.0,89.0,False,,,,,
2.0,90.0,False,,,,,
2.0,91.0,False,,,,,
2.0,92.0,False,,,,,
2.0,93.0,False,,,,,
2.0,94.0,False,,,,,
2.0,95.0,False,,,,,
2.0,96.0,False,,,,,
2.0,97.0,False,,,,,
2.0,98.0,False,,,,,
2.0,99.0,False,,,,,
2.0,100.0,False,,,,,
3.0,1.0,False,,,,,
3.0,2.0,False,,,,,
3.0,3.0,False,,,,,
3.0,4.0,False,,,,,
3.0,5.0,False,,,,,
3.0,6.0,False,,,,,
3.0,7.0,False,,,,,
3.0,8.0,False,,,,,
3.0,9.0,False,,,,,
3.0,10.0,False,,,,,
3.0,11.0,False,,,,,
3.0,12.0,False,,,,,
3.0,13.0,False,,,,,
3.0,14.0,False,,,,,
3.0,15.0,False,,,,,
3.0,16.0,False,,,,,
3.0,17.0,False,,,,,
3.0,18.0,False,,,,,
3.0,19.0,False,,,,,
3.0,20.0,False,,,,,
3.0,21.0,False,,,,,
3.0,22.0,False,,,,,
3.0,23.0,False,,,,,
3.0,24.0,False,,,,,
3.0,25.0,False,,,,,
3.0,26.0,False,,,,,
3.0,27.0,False,,,,,
3.0,28.0,False,,,,,
3.0,29.0,False,,,,,
3.0,30.0,False,,,,,
3.0,31.0,False,,,,,
3.0,32.0,False,,,,,
3.0,33.0,False,,,,,
3.0,34.0,False,,,,,
3.0,35.0,False,,,,,
3.0,36.0,False,,,,,
3.0,37.0,False,,,,,
3.0,38.0,True,0.01895779353154442,0.02204037243301095,0.077515996114003,1.2677297877852216,-10.314158310041176
3.0,39.0,True,0.039262048427422,0.04908267139695747,0.1447654406270513,0.8798288560016259,-9.684461715519495
3.0,40.0,True,0.1333796950906553,0.07393806370350117,0.2868309807924475,0.17024731770657886,-6.528590040105063
3.0,41.0,True,0.14686376080934557,0.11655770463522126,0.4279784110033,0.49072406808214775,-6.461243394735491
3.0,42.0,True,0.25082297769318873,0.14219368315163392,0.4957563761173696,-0.14722598906282242,-3.0844217016743465
3.0,43.0,True,0.29028867450000523,0.19474538944358963,0.9754687857230784,1.2580320194445598,-2.2907565359294866
3.0,44.0,True,0.13250883563225935,0.0921755633959753,0.3468077890574392,0.745417800656242,-6.79585696460616
3.0,45.0,True,0.1951774165197883,0.07804714502187286,0.3480045201762679,0.21859894736153793,-4.788070871003036
3.0,46.0,True,0.21685389586578716,0.1027714462319527,0.4583970214090069,0.3144335563815094,-4.234586747048524
3.0,47.0,True,0.36654352738607965,0.22086558794773864,0.7292836020784078,-0.20962294997166836,0.1814931041481898
3.0,48.0,True,0.254264397392327,0.18329145469248595,0.8764810483060222,1.1040355984583,-3.0893494663950722
3.0,49.0,True,0.2279006884065038,0.19387410662949553,0.8530314731372886,1.1588879873594173,-3.866099576542955
3.0,50.0,True,0.25451189024811394,0.16652773591750172,0.6536256283708842,0.6343023599194069,-3.217172592260873
3.0,51.0,True,0.2162918433849694,0.17258395486414058,0.5459428211032721,0.43401758799976664,-4.152941974732826
3.0,52.0,True,0.256299085010413,0.11532961493978089,0.5031668627054037,0.43099500820637326,-3.1248092175337225
3.0,53.0,True,0.22322166130860902,0.18326667854524928,0.7479702615671512,1.4442108180590962,-4.269414858669163
3.0,54.0,True,0.30516377693983027,0.14689102255625133,0.7091004910958651,1.406572598031446,-1.469178949308394
3.0,55.0,True,0.24149268249177208,0.1277518560194242,0.4946022820573017,0.3103092391945575,-3.098845222200853
3.0,56.0,True,0.33975020936645334,0.17401197543599126,0.7302061468449207,0.41561281671757866,0.21213256226284494
3.0,57.0,True,0.2483262777889762,0.12236551015930733,0.5064308795392135,0.37135312762844336,-3.2381209973867167
3.0,58.0,True,0.3946325494743846,0.21338375384865388,0.8366552120576178,0.7816179022105073,1.445249284720081
3.0,59.0,True,0.44795360160860825,0.22195944655805533,0.8622791769456991,-0.22218393573189774,3.0825895720328145
3.0,60.0,True,0.543586161967883,0.19178874941641028,0.9001989360730536,-0.310019368780507,6.6321671942196465
3.0,61.0,True,0.38849997772974726,0.21725422938741495,0.8728071899745303,0.5971616990914339,1.3547099258231632
3.0,62.0,True,0.30688544146806596,0.17950937570674647,0.6850628454676062,0.14110480178674048,-1.0804032222496154
3.0,63.0,True,0.04653236479194241,0.05446802750106453,0.1783636181007635,1.180262176083928,-9.425538300371608
3.0,64.0,False,,,,,
3.0,65.0,False,,,,,
3.0,66.0,False,,,,,
3.0,67.0,False,,,,,
3.0,68.0,False,,,,,
3.0,69.0,False,,,,,
3.0,70.0,False,,,,,
3.0,71.0,False,,,,,
3.0,72.0,False,,,,,
3.0,73.0,False,,,,,
3.0,74.0,False,,,,,
3.0,75.0,False,,,,,
3.0,76.0,False,,,,,
3.0,77.0,False,,,,,
3.0,78.0,False,,,,,
3.0,79.0,False,,,,,
3.0,80.0,False,,,,,
3.0,81.0,False,,,,,
3.0,82.0,False,,,,,
3.0,83.0,False,,,,,
3.0,84.0,False,,,,,
3.0,85.0,False,,,,,
3.0,86.0,False,,,,,
3.0,87.0,False,,,,,
3.0,88.0,False,,,,,
3.0,89.0,False,,,,,
3.0,90.0,False,,,,,
3.0,91.0,False,,,,,
3.0,92.0,False,,,,,
3.0,93.0,False,,,,,
3.0,94.0,False,,,,,
3.0,95.0,False,,,,,
3.0,96.0,False,,,,,
3.0,97.0,False,,,,,
3.0,98.0,False,,,,,
3.0,99.0,False,,,,,
3.0,100.0,False,,,,,
4.0,1.0,False,,,,,
4.0,2.0,False,,,,,
4.0,3.0,False,,,,,
4.0,4.0,False,,,,,
4.0,5.0,False,,,,,
4.0,6.0,False,,,,,
4.0,7.0,False,,,,,
4.0,8.0,False,,,,,
4.0,9.0,False,,,,,
4.0,10.0,False,,,,,
4.0,11.0,False,,,,,
4.0,12.0,False,,,,,
4.0,13.0,False,,,,,
4.0,14.0,False,,,,,
4.0,15.0,False,,,,,
4.0,16.0,False,,,,,
4.0,17.0,False,,,,,
4.0,18.0,False,,,,,
4.0,19.0,False,,,,,
4.0,20.0,False,,,,,
4.0,21.0,False,,,,,
4.0,22.0,False,,,,,
4.0,23.0,False,,,,,
4.0,24.0,False,,,,,
4.0,25.0,False,,,,,
4.0,26.0,False,,,,,
4.0,27.0,False,,,,,
4.0,28.0,False,,,,,
4.0,29.0,False,,,,,
4.0,30.0,False,,,,,
4.0,31.0,False,,,,,
4.0,32.0,False,,,,,
4.0,33.0,False,,,,,
4.0,34.0,False,,,,,
4.0,35.0,False,,,,,
4.0,36.0,True,0.0969673880618457,0.05342613020304178,0.204752416971834,0.0008683094371507392,-7.90763944940094
4.0,37.0,True,0.19302186831804058,0.12073187585769792,0.4516098852745093,0.7093243680774762,-4.756328238885684
4.0,38.0,True,0.41723055180397844,0.2463024502829033,1.3249822354762018,1.4468439420449284,2.2927948934282822
4.0,39.0,True,0.3044755581319638,0.2060393064944513,1.0861839584370618,1.3893334770687742,-1.6918585732909224
4.0,40.0,True,0.267928484325249,0.20212781165465568,0.6399427519767209,0.1562088568629945,-2.3616161109175424
4.0,41.0,True,0.272170501520266,0.20751045906717575,1.1283732228270629,2.3505652261318977,-2.7786201206936942
4.0,42.0,True,0.27392414380949665,0.1250213165025693,0.5885011332222728,0.6550112318791411,-2.5553265589278835
4.0,43.0,True,0.3768133984026171,0.2402564015199318,0.8634563660513406,0.4302654056668419,1.0257702176915149
4.0,44.0,True,0.18641376029240486,0.14137356667317572,0.6394586828416708,0.85266788678104,-5.425433151583899
4.0,45.0,True,0.2317052251647565,0.19379750641685686,0.6912498549519428,0.835015178440475,-3.5313243905107727
4.0,46.0,True,0.27951913362421155,0.15583134792145534,0.7549444148486597,0.4650454749341552,-2.2871344562431357
4.0,47.0,True,0.3503550189555665,0.1395367039220694,0.69746770440893,0.22746780813454182,-0.20688100987333102
4.0,48.0,True,0.28328507570830674,0.166474628190925,0.7729935117865332,0.46469918219716677,-2.0315515563820523
4.0,49.0,True,0.2632718037162004,0.15962025499888843,0.5977600677298313,0.636237123218545,-2.970330189469614
4.0,50.0,True,0.17199173362354558,0.10054080667711869,0.3681385655928569,0.2866554117048132,-5.442937521807111
4.0,51.0,True,0.20213943886762112,0.13689262946115155,0.517435758896867,0.4370258004266035,-4.7281246036007865
4.0,52.0,True,0.2875571236908232,0.15952928720475487,0.6365195263422117,0.4949841593750662,-2.2290946498976707
4.0,53.0,True,0.2722169917556987,0.16167617893212968,0.5944663485014634,0.19589902056788955,-2.3056909432461836
4.0,54.0,True,0.4417571831413609,0.16141942903850606,0.6902350310923961,-0.6785461368342157,3.1388037723174174
4.0,55.0,True,0.3567912221200915,0.13644394498255447,0.6133173031137263,0.3665908807045561,0.5258001577692639
4.0,56.0,True,0.3385288616469818,0.14518010430777,0.6132544403742519,-0.012593610971812382,-0.14942975596952318
4.0,57.0,True,0.3975992038261183,0.17955721783792344,0.7393925818399628,0.03387646042241169,1.59042545229559
4.0,58.0,True,0.45071046897439787,0.18108011098857457,0.7479160941849072,-0.25983377388698453,3.575854763394655
4.0,59.0,True,0.42813452431375054,0.1249636314775083,0.6592863404205391,-0.540071477287095,2.7938254081523257
4.0,60.0,True,0.6055431576127078,0.29623005354098036,1.367294285725031,0.755321890588666,8.445472995583783
4.0,61.0,True,0.5466588134947584,0.18840045528858784,0.963340384758085,0.21952600482345277,6.740898105288562
4.0,62.0,True,0.5148520854450365,0.32926669196747826,1.0737719627246816,0.09289512494234979,5.293144691462795
4.0,63.0,True,0.5670986111491464,0.285711406328141,1.02353339256079,-0.066145560876845,6.71331090722153
4.0,64.0,True,0.34852269894277277,0.24850840704241434,0.9513740657147222,0.7307486239058401,-0.27075841090023495
4.0,65.0,True,0.16312161733495142,0.11042247678085222,0.3825081585963653,0.3375070141028658,-5.491294822391279
4.0,66.0,True,0.13053345527402316,0.12422175751306977,0.3887246892793652,0.5341595286678583,-6.756635434373959
4.0,67.0,False,,,,,
4.0,68.0,False,,,,,
4.0,69.0,False,,,,,
4.0,70.0,False,,,,,
4.0,71.0,False,,,,,
4.0,72.0,False,,,,,
4.0,73.0,False,,,,,
4.0,74.0,False,,,,,
4.0,75.0,False,,,,,
4.0,76.0,False,,,,,
4.0,77.0,False,,,,,
4.0,78.0,False,,,,,
4.0,79.0,False,,,,,
4.0,80.0,False,,,,,
4.0,81.0,False,,,,,
4.0,82.0,False,,,,,
4.0,83.0,False,,,,,
4.0,84.0,False,,,,,
4.0,85.0,False,,,,,
4.0,86.0,False,,,,,
4.0,87.0,False,,,,,
4.0,88.0,False,,,,,
4.0,89.0,False,,,,,
4.0,90.0,False,,,,,
4.0,91.0,False,,,,,
4.0,92.0,False,,,,,
4.0,93.0,False,,,,,
4.0,94.0,False,,,,,
4.0,95.0,False,,,,,
4.0,96.0,False,,,,,
4.0,97.0,False,,,,,
4.0,98.0,False,,,,,
4.0,99.0,False,,,,,
4.0,100.0,False,,,,,
5.0,1.0,False,,,,,
5.0,2.0,False,,,,,
5.0,3.0,False,,,,,
5.0,4.0,False,,,,,
5.0,5.0,False,,,,,
5.0,6.0,False,,,,,
5.0,7.0,False,,,,,
5.0,8.0,False,,,,,
5.0,9.0,False,,,,,
5.0,10.0,False,,,,,
5.0,11.0,False,,,,,
5.0,12.0,False,,,,,
5.0,13.0,False,,,,,
5.0,14.0,False,,,,,
5.0,15.0,False,,,,,
5.0,16.0,False,,,,,
5.0,17.0,False,,,,,
5.0,18.0,False,,,,,
5.0,19.0,False,,,,,
5.0,20.0,False,,,,,
5.0,21.0,False,,,,,
5.0,22.0,False,,,,,
5.0,23.0,False,,,,,
5.0,24.0,False,,,,,
5.0,25.0,False,,,,,
5.0,26.0,False,,,,,
5.0,27.0,False,,,,,
5.0,28.0,False,,,,,
5.0,29.0,False,,,,,
5.0,30.0,False,,,,,
5.0,31.0,False,,,,,
5.0,32.0,False,,,,,
5.0,33.0,True,0.11988477964731302,0.08142923641583183,0.3476294142386425,1.3043092076972074,-7.0873463904952425
5.0,34.0,True,0.3328237825252421,0.15195145457749912,0.6689526009850562,0.07678483012233756,-0.23619468258525825
5.0,35.0,True,0.31609507183724145,0.20984641067741397,0.7606003526323651,0.3086323535365833,-0.9038658229039584
5.0,36.0,True,0.3180046581181671,0.12957227557407353,0.555144691994153,0.03688596484338191,-0.8921461288747294
5.0,37.0,True,0.46009650589518253,0.1961967427921765,0.8881583995563425,0.32083667461403564,3.6593697157130767
5.0,38.0,True,0.4344026182839801,0.28402026737366526,1.126970602796882,0.5820872249712089,2.39245957888382
5.0,39.0,True,0.3418233820668026,0.11152663337805502,0.6513295505323731,0.778042785855153,0.1751717568542825
5.0,40.0,True,0.30251719667146393,0.11770227487374825,0.6159677099158354,0.9393166888116466,-1.3163693497512352
5.0,41.0,True,0.4313810644458537,0.20425420596480096,0.9637389398264754,1.379898776617497,2.635442260865915
5.0,42.0,True,0.26202574287258024,0.12430825478920525,0.4389997526473733,-0.493190725485583,-2.4673523680732012
5.0,43.0,True,0.27419404144855036,0.10713227037848792,0.4555801348077853,-0.3876588975602302,-2.0906609732637422
5.0,44.0,True,0.34894181959466497,0.15691642579952053,0.6559746349763197,0.07587384343224716,-0.04032873254243386
5.0,45.0,True,0.22117734541616668,0.12346150011013607,0.513414356799871,0.33365590894081487,-3.996049954345856
5.0,46.0,True,0.18510470958643765,0.08139125745996244,0.3725651368902255,0.5474752765467281,-4.934470380705012
5.0,47.0,True,0.3552772394103752,0.14351025821491634,0.6674954938466224,-0.18247745784168543,0.676037246194269
5.0,48.0,True,0.3743030469156481,0.16092856085618923,0.758981767417463,0.980644661903031,0.7001950931827726
5.0,49.0,True,0.44969241410432653,0.18531841553263545,1.0272060105055845,0.6743107056435788,3.505594791844562
5.0,50.0,True,0.22560182353565017,0.1992073711090849,0.6918418660953454,0.6572377452370265,-3.8182122219593775
5.0,51.0,True,0.39725734557607534,0.26665457958115185,1.0099468515576937,0.7606087059483138,1.884284028711824
5.0,52.0,True,0.3948384662992038,0.13548189848678518,0.7259928855632586,0.6552436272376576,1.781908132177961
5.0,53.0,True,0.39411981329696105,0.18797010538317016,0.7459761943207859,0.30823478818812955,1.7326535887416767
5.0,54.0,True,0.3922842988456717,0.2527471137945946,1.02367865663924,0.7506944818708003,1.2732045615039909
5.0,55.0,True,0.37401357378009253,0.23864982865886913,0.9150652197469752,0.3729751682498085,1.0818223377427552
5.0,56.0,True,0.20374101153964938,0.10350319393344479,0.4173245721775211,0.13643774476602302,-4.395518169606896
5.0,57.0,True,0.469977881090761,0.26657149190253426,0.9662176113279236,0.24508378771592318,3.648826894355205
5.0,58.0,True,0.5039065464427971,0.21287817001169426,0.9872311120463816,0.891411993768026,4.828553982995067
5.0,59.0,True,0.4306303606522818,0.1754868734740895,0.7846514181289057,0.24340859432940667,3.2703802307035494
5.0,60.0,True,0.5209080047295611,0.23597238902674186,0.9590669225968332,-0.04026003115067913,5.564278160271912
5.0,61.0,True,0.5451565115985774,0.24797362530207837,1.2795501047082405,0.8655332666648313,6.040296610292871
5.0,62.0,True,0.38275917027182016,0.15096251672665179,0.6813246519198287,-0.3855129346640219,1.555295449862293
5.0,63.0,True,0.4387198016015202,0.24821379650122774,0.9900869090039596,0.3092480860196967,3.055475247308588
5.0,64.0,True,0.5279266417601606,0.23009182044437132,0.8695073494628427,-0.43592844506172296,5.336228783095323
5.0,65.0,True,0.33435265205715053,0.17050935574353634,0.6804805305308705,0.545778211926415,-0.09052441148955573
5.0,66.0,True,0.43779835503195247,0.16438531274562745,0.7922085795089193,0.243600634760696,2.734130231703055
5.0,67.0,True,0.30412525550838476,0.10099047412428998,0.5010397426474072,-0.20608115625008225,-1.4106684776911753
5.0,68.0,True,0.22344879535092804,0.14065875497335426,0.6087071627174263,0.6193004268839031,-3.8352207337613393
5.0,69.0,True,0.0755703208908408,0.06878432927089394,0.2553971494737058,0.8769844783254228,-8.5251889174899
5.0,70.0,False,,,,,
5.0,71.0,False,,,,,
5.0,72.0,False,,,,,
5.0,73.0,False,,,,,
5.0,74.0,False,,,,,
5.0,75.0,False,,,,,
5.0,76.0,False,,,,,
5.0,77.0,False,,,,,
5.0,78.0,False,,,,,
5.0,79.0,False,,,,,
5.0,80.0,False,,,,,
5.0,81.0,False,,,,,
5.0,82.0,False,,,,,
5.0,83.0,False,,,,,
5.0,84.0,False,,,,,
5.0,85.0,False,,,,,
5.0,86.0,False,,,,,
5.0,87.0,False,,,,,
5.0,88.0,False,,,,,
5.0,89.0,False,,,,,
5.0,90.0,False,,,,,
5.0,91.0,False,,,,,
5.0,92.0,False,,,,,
5.0,93.0,False,,,,,
5.0,94.0,False,,,,,
5.0,95.0,False,,,,,
5.0,96.0,False,,,,,
5.0,97.0,False,,,,,
5.0,98.0,False,,,,,
5.0,99.0,False,,,,,
5.0,100.0,False,,,,,
6.0,1.0,False,,,,,
6.0,2.0,False,,,,,
6.0,3.0,False,,,,,
6.0,4.0,False,,,,,
6.0,5.0,False,,,,,
6.0,6.0,False,,,,,
6.0,7.0,False,,,,,
6.0,8.0,False,,,,,
6.0,9.0,False,,,,,
6.0,10.0,False,,,,,
6.0,11.0,False,,,,,
6.0,12.0,False,,,,,
6.0,13.0,False,,,,,
6.0,14.0,False,,,,,
6.0,15.0,False,,,,,
6.0,16.0,False,,,,,
6.0,17.0,False,,,,,
6.0,18.0,False,,,,,
6.0,19.0,False,,,,,
6.0,20.0,False,,,,,
6.0,21.0,False,,,,,
6.0,22.0,False,,,,,
6.0,23.0,False,,,,,
6.0,24.0,False,,,,,
6.0,25.0,False,,,,,
6.0,26.0,False,,,,,
6.0,27.0,False,,,,,
6.0,28.0,False,,,,,
6.0,29.0,False,,,,,
6.0,30.0,True,0.006964018351076076,0.014071013120404867,0.0683423437271514,2.618267226961434,-10.770831746112943
6.0,31.0,True,0.18201696437519502,0.17470440191837913,0.6287994000480049,1.040017430965487,-5.408204583377612
6.0,32.0,True,0.42255659158870235,0.12629991605229562,0.7022651167373447,0.13942677711958343,2.772212507088903
6.0,33.0,True,0.44032688827179406,0.20596317843847453,0.8570684331914192,-0.14513573525224663,3.38392797994032
6.0,34.0,True,0.4480956906538588,0.24766673213872994,1.0240666675326502,0.3778840466438757,3.537836092077187
6.0,35.0,True,0.5296574353496223,0.20570384615538237,1.1550230665290275,0.9204400015227739,5.561084390526043
6.0,36.0,True,0.3230077163037689,0.13125695450605074,0.5470362759114147,-0.30527177860487187,-0.6890818082489063
6.0,37.0,True,0.3519986501350166,0.15910225969034839,0.6743127710168967,-0.31095896487203145,0.44630066262763923
6.0,38.0,True,0.4042065922749945,0.16868907778284561,0.7292099287955197,-0.16418913738913424,1.8550675510190693
6.0,39.0,True,0.44437001972695866,0.28288892455658576,1.04254154747613,0.5226125359850682,2.8381185885693805
6.0,40.0,True,0.31927012478362277,0.2034377616637517,0.8269318845278347,0.8831646666794888,-0.7971315373472126
6.0,41.0,True,0.3037747686623525,0.09055792591118815,0.4612757979426189,-0.5665020107315334,-1.1558862204227769
6.0,42.0,True,0.42784129840268015,0.27086654720066833,1.1559027713201082,0.9604248594002601,2.5434441321490526
6.0,43.0,True,0.33429110829487996,0.18249110753332912,0.9663096778693828,0.9262379314704252,-0.7600825541461305
6.0,44.0,True,0.3380032602391376,0.10885207424200706,0.5508478893503848,-0.5479726689955612,-0.37607138264017764
6.0,45.0,True,0.33276288681519145,0.21660888443506382,1.0508077518358825,1.0618037601860608,-0.7645954295431081
6.0,46.0,True,0.34494739370472144,0.09766532376208904,0.5478120259278184,0.09984182868308251,-0.009986201887898005
6.0,47.0,True,0.3814148840494039,0.1742360609681584,0.8096305214534014,0.611068650051814,1.404328706582962
6.0,48.0,True,0.20609314582787985,0.15457945066413317,0.5791739725933246,0.83369166959813,-4.131116051580606
6.0,49.0,True,0.33941653841431335,0.12653859839713158,0.6800728695136989,0.7916075552879235,0.009307445125741231
6.0,50.0,True,0.35699102080605,0.1801112706496121,0.7217104062089089,0.23676660937837796,0.31649594923393554
6.0,51.0,True,0.32628012617481783,0.16913573799472334,0.6636436827131813,0.4693390999348408,-0.21808836850422741
6.0,52.0,True,0.3844208941550773,0.20162354734477972,1.164412131510965,1.7562553194942938,0.7088418973799493
6.0,53.0,True,0.27855823480220787,0.1429749356745632,0.5530559104571657,0.21711933640144912,-1.9148032038295872
6.0,54.0,True,0.27445144914528374,0.13338497626296114,0.4940612028311795,-0.3123760104465945,-2.4232068406835214
6.0,55.0,True,0.39000756850053697,0.18498544775305423,0.6929188441960179,-0.36745462829632974,1.5640021210309858
6.0,56.0,True,0.39071869260887393,0.12429406528396791,0.808982956608957,1.1220464231669027,1.291942655666323
6.0,57.0,True,0.43974531223830077,0.12628287351128895,0.650241816181777,-0.10466833636785293,2.8096629966632016
