kx,ky,valid,mean_intensity,std_intensity,max_intensity,skew_intensity,ts_pca1
2.0,32.0,False,,,,,
2.0,33.0,False,,,,,
2.0,34.0,False,,,,,
2.0,35.0,False,,,,,
2.0,36.0,False,,,,,
2.0,37.0,False,,,,,
2.0,38.0,False,,,,,
2.0,39.0,False,,,,,
2.0,40.0,False,,,,,
2.0,41.0,False,,,,,
2.0,42.0,False,,,,,
2.0,43.0,False,,,,,
2.0,44.0,True,0.01611396126814319,0.03557036877088637,0.1211965208107012,2.0496886221432633,-9.441390325782896
2.0,45.0,True,0.13847476939506054,0.07791217173290733,0.3105518788768663,0.056766710348799355,-5.643228217848711
2.0,46.0,True,0.11433883414110393,0.1222250153360001,0.4271502974881338,1.1088335964011398,-6.52338385412973
2.0,47.0,True,0.17221294673675988,0.08073792942609856,0.3185215576406515,0.1536389058278737,-4.5996482667595116
2.0,48.0,True,0.1756451779856827,0.10099086114839116,0.4535815304545407,0.8581995637221692,-4.721136899766832
2.0,49.0,True,0.17857658952018093,0.13798540597552472,0.4318572991335042,0.2874842789674492,-4.169218358070335
2.0,50.0,True,0.1696376583770245,0.15385269654895609,0.5555189609330654,0.9458219414040815,-4.60255525860925
2.0,51.0,True,0.25659364932225437,0.1915133923577755,0.65833224245251,0.38931082875149714,-1.9125504520342007
2.0,52.0,True,0.2622183281183069,0.13343975947901282,0.5848237332095167,0.33316787775698997,-1.8558035652447198
2.0,53.0,True,0.23387544511004585,0.14785974264950721,0.558674172583255,0.7851959111011292,-2.607818583146491
2.0,54.0,True,0.15538416460757887,0.13248958859654045,0.4228810810644834,0.4355685780857737,-5.251992752484342
2.0,55.0,True,0.1991113697319111,0.16757347636370712,0.5198035226138561,0.38857188588394237,-4.025289294519548
2.0,56.0,True,0.2610380721466308,0.12294161729489597,0.5321654964252978,0.1930752852883272,-1.8726231027108624
2.0,57.0,True,0.21436087144905433,0.1435904223323161,0.483735381215551,0.25350245757590445,-3.1225423683783218
2.0,58.0,True,0.0394909071277916,0.04444577170190148,0.1234618272970333,0.7377135922146942,-8.6500550094422
2.0,59.0,True,0.030523502463072356,0.027478399373516066,0.0964396113157844,0.6641927883690281,-8.98869922746318
2.0,60.0,False,,,,,
2.0,61.0,False,,,,,
2.0,62.0,False,,,,,
2.0,63.0,False,,,,,
2.0,64.0,False,,,,,
2.0,65.0,False,,,,,
2.0,66.0,False,,,,,
2.0,67.0,False,,,,,
2.0,68.0,False,,,,,
2.0,69.0,False,,,,,
2.0,70.0,False,,,,,
2.0,71.0,False,,,,,
2.0,72.0,False,,,,,
2.0,73.0,False,,,,,
2.0,74.0,False,,,,,
2.0,75.0,False,,,,,
2.0,76.0,False,,,,,
2.0,77.0,False,,,,,
2.0,78.0,False,,,,,
2.0,79.0,False,,,,,
2.0,80.0,False,,,,,
2.0,81.0,False,,,,,
2.0,82.0,False,,,,,
2.0,83.0,False,,,,,
2.0,84.0,False,,,,,
2.0,85.0,False,,,,,
2.0,86.0,False,,,,,
2.0,87.0,False,,,,,
2.0,88.0,False,,,,,
2.0,89.0,False,,,,,
2.0,90.0,False,,,,,
2.0,91.0,False,,,,,
2.0,92.0,False,,,,,
2.0,93.0,False,,,,,
2.0,94.0,False,,,,,
2.0,95.0,False,,,,,
2.0,96.0,False,,,,,
2.0,97.0,False,,,,,
2.0,98.0,False,,,,,
2.0,99.0,False,,,,,
2.0,100.0,False,,,,,
3.0,1.0,False,,,,,
3.0,2.0,False,,,,,
3.0,3.0,False,,,,,
3.0,4.0,False,,,,,
3.0,5.0,False,,,,,
3.0,6.0,False,,,,,
3.0,7.0,False,,,,,
3.0,8.0,False,,,,,
3.0,9.0,False,,,,,
3.0,10.0,False,,,,,
3.0,11.0,False,,,,,
3.0,12.0,False,,,,,
3.0,13.0,False,,,,,
3.0,14.0,False,,,,,
3.0,15.0,False,,,,,
3.0,16.0,False,,,,,
3.0,17.0,False,,,,,
3.0,18.0,False,,,,,
3.0,19.0,False,,,,,
3.0,20.0,False,,,,,
3.0,21.0,False,,,,,
3.0,22.0,False,,,,,
3.0,23.0,False,,,,,
3.0,24.0,False,,,,,
3.0,25.0,False,,,,,
3.0,26.0,False,,,,,
3.0,27.0,False,,,,,
3.0,28.0,False,,,,,
3.0,29.0,False,,,,,
3.0,30.0,False,,,,,
3.0,31.0,False,,,,,
3.0,32.0,False,,,,,
3.0,33.0,False,,,,,
3.0,34.0,False,,,,,
3.0,35.0,False,,,,,
3.0,36.0,False,,,,,
3.0,37.0,False,,,,,
3.0,38.0,False,,,,,
3.0,39.0,True,0.06702124881532959,0.06564353323995573,0.2295065224024551,0.946629096433941,-7.821974567435035
3.0,40.0,True,0.21395234201242996,0.1417046372071944,0.5739238386274782,0.7657980821170078,-3.1320596849592226
3.0,41.0,True,0.15096304231852264,0.12209718705029135,0.4188256718767491,0.8578267697488008,-5.44423282109734
3.0,42.0,True,0.3293882317913327,0.18688673932007796,0.6334404760582016,-0.20875464199333918,0.23830460049843497
3.0,43.0,True,0.3296588411670847,0.25452075780930933,1.2119992805605568,1.7328129793061378,0.012568319364519041
3.0,44.0,True,0.362574906664378,0.1910256351214312,0.7449873392062538,0.19612751081384405,1.4846666972288223
3.0,45.0,True,0.2955201925498947,0.20202888896927623,0.7170376446165688,0.2601598724134602,-0.5578092873383098
3.0,46.0,True,0.33399361077224154,0.26155326589033473,1.0100712972320367,1.1513282328164414,0.6657567859638145
3.0,47.0,True,0.2702308353556745,0.15868615501631736,0.552574480382388,-0.03344200417483698,-1.6663628252162592
3.0,48.0,True,0.20045021355565942,0.1331450731547718,0.5520839201927201,0.29929827540773,-3.882436472446031
3.0,49.0,True,0.2860321061202709,0.17759764643494988,0.6576146108240379,0.24390922212506574,-0.8055689256716494
3.0,50.0,True,0.40887972950105056,0.25571482800123596,0.8915237934590686,0.1954136627838895,2.383638396565475
3.0,51.0,True,0.29179275783672404,0.10896136818933479,0.5375355154550945,0.04853658386941468,-1.121915007476426
3.0,52.0,True,0.3050050392988188,0.16513827857011482,0.6532012621083852,0.4619724676549238,-0.572520716633892
3.0,53.0,True,0.2703452008044202,0.11367712824042289,0.4805157276131463,-0.24541310442708245,-1.4115883018827422
3.0,54.0,True,0.27558621930016425,0.1302690535695303,0.6018384729813385,0.5685943231727518,-1.5839483355047517
3.0,55.0,True,0.3791467886034546,0.24893565644847102,1.0198880092248297,0.6539979026075069,1.425788801612435
3.0,56.0,True,0.5303379661716987,0.2496048739628515,1.1130443523892994,0.5620912113239533,6.857053420600833
3.0,57.0,True,0.49304247785636524,0.20261084163934132,0.8921664154272448,0.2659245234628965,5.0377191119574825
3.0,58.0,True,0.41343858493946467,0.2197661433278788,0.8795651116550279,0.2783233395207048,2.889866807915146
3.0,59.0,True,0.5941635905951028,0.2042845443965019,0.9393945958906058,-0.6646240792006675,8.843346507813813
3.0,60.0,True,0.45800359039430294,0.32232411102162245,1.5,0.9092253339086744,3.434571346822869
3.0,61.0,True,0.3102351813781726,0.09798090859698234,0.5710280672893979,0.01921236552529488,-0.5617948349605869
3.0,62.0,True,0.06703971167384108,0.07696981827710771,0.2402469286290799,0.9191073277681472,-7.867605330941579
3.0,63.0,True,0.028812100448104505,0.05345624029535678,0.2522143695889021,2.5119795209753346,-9.121441517564273
3.0,64.0,False,,,,,
3.0,65.0,False,,,,,
3.0,66.0,False,,,,,
3.0,67.0,False,,,,,
3.0,68.0,False,,,,,
3.0,69.0,False,,,,,
3.0,70.0,False,,,,,
3.0,71.0,False,,,,,
3.0,72.0,False,,,,,
3.0,73.0,False,,,,,
3.0,74.0,False,,,,,
3.0,75.0,False,,,,,
3.0,76.0,False,,,,,
3.0,77.0,False,,,,,
3.0,78.0,False,,,,,
3.0,79.0,False,,,,,
3.0,80.0,False,,,,,
3.0,81.0,False,,,,,
3.0,82.0,False,,,,,
3.0,83.0,False,,,,,
3.0,84.0,False,,,,,
3.0,85.0,False,,,,,
3.0,86.0,False,,,,,
3.0,87.0,False,,,,,
3.0,88.0,False,,,,,
3.0,89.0,False,,,,,
3.0,90.0,False,,,,,
3.0,91.0,False,,,,,
3.0,92.0,False,,,,,
3.0,93.0,False,,,,,
3.0,94.0,False,,,,,
3.0,95.0,False,,,,,
3.0,96.0,False,,,,,
3.0,97.0,False,,,,,
3.0,98.0,False,,,,,
3.0,99.0,False,,,,,
3.0,100.0,False,,,,,
4.0,1.0,False,,,,,
4.0,2.0,False,,,,,
4.0,3.0,False,,,,,
4.0,4.0,False,,,,,
4.0,5.0,False,,,,,
4.0,6.0,False,,,,,
4.0,7.0,False,,,,,
4.0,8.0,False,,,,,
4.0,9.0,False,,,,,
4.0,10.0,False,,,,,
4.0,11.0,False,,,,,
4.0,12.0,False,,,,,
4.0,13.0,False,,,,,
4.0,14.0,False,,,,,
4.0,15.0,False,,,,,
4.0,16.0,False,,,,,
4.0,17.0,False,,,,,
4.0,18.0,False,,,,,
4.0,19.0,False,,,,,
4.0,20.0,False,,,,,
4.0,21.0,False,,,,,
4.0,22.0,False,,,,,
4.0,23.0,False,,,,,
4.0,24.0,False,,,,,
4.0,25.0,False,,,,,
4.0,26.0,False,,,,,
4.0,27.0,False,,,,,
4.0,28.0,False,,,,,
4.0,29.0,False,,,,,
4.0,30.0,False,,,,,
4.0,31.0,False,,,,,
4.0,32.0,False,,,,,
4.0,33.0,False,,,,,
4.0,34.0,False,,,,,
4.0,35.0,True,0.049731501886132866,0.06251135124718941,0.2073489830175903,1.0555478004635692,-8.352317331136584
4.0,36.0,True,0.23555274655455516,0.13567020045142975,0.5038175398808583,0.022283058138556074,-2.3493023580601857
4.0,37.0,True,0.3879436806238039,0.2935633663699751,1.1201805347725942,0.8796905007996475,2.2849863700951607
4.0,38.0,True,0.4091738024108813,0.3089039031844651,1.3691989652902652,1.1156648536577713,2.109501673764106
4.0,39.0,True,0.3376504327873963,0.22303011161744654,0.8786910787483236,0.8100568039716354,0.4886847951023802
4.0,40.0,True,0.3529971029999455,0.19066761646938854,0.7041038816295607,-0.06865765706022646,0.8848495343642281
4.0,41.0,True,0.4411261286058637,0.17549560988980664,0.6698135455205878,-0.21669431825745336,3.8574799298095677
4.0,42.0,True,0.2983048539417665,0.16232027952997538,0.5701890101655422,-0.24575094326592736,-0.7482864389985415
4.0,43.0,True,0.3290223755256936,0.2238306834117331,0.7948455569720915,0.3001097184695172,0.1756047724283661
4.0,44.0,True,0.28554294798961893,0.2217284206430459,0.8592963935903494,1.1634763987487975,-1.3328988857571071
4.0,45.0,True,0.29967077445635126,0.19122198970108278,0.6523721365244237,-0.02390674340021629,-0.5969345266231245
4.0,46.0,True,0.2290642224775028,0.1392996419330639,0.5205738551064947,0.039336268655914684,-2.67794908164902
4.0,47.0,True,0.2477755496820501,0.1645813196763701,0.6239519145538129,0.4154733575600509,-2.102001296220231
4.0,48.0,True,0.24569703182418015,0.20072243814898164,0.7565356128860783,1.1938456413062695,-2.5035181723514217
4.0,49.0,True,0.33532432447505456,0.14789486036436933,0.906847751605079,0.843724712116636,0.13981399021970317
4.0,50.0,True,0.35887503106951557,0.19007399212058265,0.7567328883404091,0.43586636418673574,1.265821460195733
4.0,51.0,True,0.30470376183271547,0.20981211301835884,0.8151584421317961,0.6924464569367692,-0.43629699792318233
4.0,52.0,True,0.2509690421409435,0.10977790963403614,0.4916417391012713,0.5426688262231227,-2.3746327160941347
4.0,53.0,True,0.31623644785885596,0.14784203715755884,0.611920741738307,-0.05978007052686114,-0.3876066139229317
4.0,54.0,True,0.3371338912957083,0.17331028931715126,0.752888852359407,0.5139464239666953,0.8108946055314494
4.0,55.0,True,0.3840813303437592,0.13829149251380654,0.6161823727731358,-0.3652260402446565,2.0197963878495697
4.0,56.0,True,0.36428902864203805,0.1975718917058521,0.7221261716477844,0.34487516249843353,1.224018314887207
4.0,57.0,True,0.42636711725139825,0.20418972578695746,0.8901317121861406,0.6122915438868577,3.069507124551517
4.0,58.0,True,0.43065814275040437,0.10739394106659264,0.624484529832992,-0.2357963971187349,3.5316634492477386
4.0,59.0,True,0.3765565118555407,0.3244771973730255,1.2229103444560974,0.9682228033822333,1.893989880156112
4.0,60.0,True,0.5743646926239405,0.1486231137055963,0.8055106957812028,-0.21883393634037485,7.902751899713981
4.0,61.0,True,0.4581037684664717,0.2961558424983893,1.1774027263991391,0.8727686778964084,4.17438203869624
4.0,62.0,True,0.322955989637525,0.15070129575191069,0.5964798819750392,-0.6509947044260777,-0.0048942106301051716
4.0,63.0,True,0.3582604961316991,0.13499956112249967,0.6252794766103072,0.11487482269100156,1.2207803032758546
4.0,64.0,True,0.2696774836797727,0.14888383212801568,0.5709258663604477,0.28236691599675867,-1.7914748807200667
4.0,65.0,True,0.21492599051632616,0.11060308636029642,0.4057677344982728,-0.02697890323463858,-3.120407380976572
4.0,66.0,True,0.10748464428248546,0.10426083369185232,0.3749616108498906,1.0375607762807768,-6.5453955789502665
4.0,67.0,True,0.021702804325175604,0.03642784615099573,0.1263195072625547,1.7846590827116708,-9.266057115965095
4.0,68.0,False,,,,,
4.0,69.0,False,,,,,
4.0,70.0,False,,,,,
4.0,71.0,False,,,,,
4.0,72.0,False,,,,,
4.0,73.0,False,,,,,
4.0,74.0,False,,,,,
4.0,75.0,False,,,,,
4.0,76.0,False,,,,,
4.0,77.0,False,,,,,
4.0,78.0,False,,,,,
4.0,79.0,False,,,,,
4.0,80.0,False,,,,,
4.0,81.0,False,,,,,
4.0,82.0,False,,,,,
4.0,83.0,False,,,,,
4.0,84.0,False,,,,,
4.0,85.0,False,,,,,
4.0,86.0,False,,,,,
4.0,87.0,False,,,,,
4.0,88.0,False,,,,,
4.0,89.0,False,,,,,
4.0,90.0,False,,,,,
4.0,91.0,False,,,,,
4.0,92.0,False,,,,,
4.0,93.0,False,,,,,
4.0,94.0,False,,,,,
4.0,95.0,False,,,,,
4.0,96.0,False,,,,,
4.0,97.0,False,,,,,
4.0,98.0,False,,,,,
4.0,99.0,False,,,,,
4.0,100.0,False,,,,,
5.0,1.0,False,,,,,
5.0,2.0,False,,,,,
5.0,3.0,False,,,,,
5.0,4.0,False,,,,,
5.0,5.0,False,,,,,
5.0,6.0,False,,,,,
5.0,7.0,False,,,,,
5.0,8.0,False,,,,,
5.0,9.0,False,,,,,
5.0,10.0,False,,,,,
5.0,11.0,False,,,,,
5.0,12.0,False,,,,,
5.0,13.0,False,,,,,
5.0,14.0,False,,,,,
5.0,15.0,False,,,,,
5.0,16.0,False,,,,,
5.0,17.0,False,,,,,
5.0,18.0,False,,,,,
5.0,19.0,False,,,,,
5.0,20.0,False,,,,,
5.0,21.0,False,,,,,
5.0,22.0,False,,,,,
5.0,23.0,False,,,,,
5.0,24.0,False,,,,,
5.0,25.0,False,,,,,
5.0,26.0,False,,,,,
5.0,27.0,False,,,,,
5.0,28.0,False,,,,,
5.0,29.0,False,,,,,
5.0,30.0,False,,,,,
5.0,31.0,False,,,,,
5.0,32.0,False,,,,,
5.0,33.0,True,0.08624229701632131,0.1004627447076898,0.3601947634586526,1.2791426928536622,-7.116089506940658
5.0,34.0,True,0.2724431142913426,0.15666607949456707,0.568973152637131,-0.13369254913766448,-1.5995153233891126
5.0,35.0,True,0.3294139562804521,0.08864306554028019,0.5481769536639641,0.23808901626931797,0.3574806771963836
5.0,36.0,True,0.48333272402991934,0.23972728209062116,1.0403101433844844,0.9191311469060415,4.808192240620879
5.0,37.0,True,0.5101312082011652,0.15734468479409183,0.7936700470407239,-0.5538337246689183,5.823069927528516
5.0,38.0,True,0.49749507168474194,0.19842197347118729,0.8192764333785297,-0.1154035781288625,5.456892144288764
5.0,39.0,True,0.33987293800866375,0.11629028129835704,0.5478008489417797,-0.23084446419752092,0.49276125486171524
5.0,40.0,True,0.4111913536665229,0.23788386864457678,1.013037688752496,0.8747437678353537,2.9073592995375677
5.0,41.0,True,0.41080420061274525,0.17666179149475952,0.7583017571559773,-0.13142779433905907,2.5994682951582284
5.0,42.0,True,0.37087242454286756,0.1856781033577466,0.698701162995474,-0.10050378334908601,1.432293890793834
5.0,43.0,True,0.24524534042878876,0.1491042677860236,0.6080504728378789,0.5499651181763474,-2.380929204620146
5.0,44.0,True,0.278747370052278,0.12171281140846159,0.5202376235012076,0.22406485741737728,-1.4505395872098064
5.0,45.0,True,0.21629135588956483,0.14580748488076023,0.5765252327532221,0.8079089823238871,-3.0518639490540656
5.0,46.0,True,0.35210996257071914,0.21592261165661245,1.2213443144193488,1.85655136913969,0.6554324100715246
5.0,47.0,True,0.2075919866652788,0.13978081627143857,0.5379620883788342,0.5031534632694289,-3.736072376061985
5.0,48.0,True,0.2797816096740831,0.15129519636880248,0.658495839044664,0.5347197729525883,-1.1904243153714191
5.0,49.0,True,0.21242953896824737,0.15411164847038594,0.4993373179082258,0.5442490334479632,-3.420693441603005
5.0,50.0,True,0.24537616710094312,0.15739615777295973,0.6130471146375729,0.3982344335942712,-2.4399501629577696
5.0,51.0,True,0.30985139301673237,0.24080977418252195,0.7401883636096712,0.39926705254497075,-0.4416594342421682
5.0,52.0,True,0.3616592418944851,0.26444742865352794,0.936981664563335,0.6773462737769868,1.2301048048918184
5.0,53.0,True,0.3170302575461732,0.13363830648715652,0.6047349324193317,0.02454543930890562,-0.4037372377826783
5.0,54.0,True,0.34658922649960433,0.22866610772595847,0.8103564111616955,0.2822150148845904,0.2795122406167648
5.0,55.0,True,0.31465659720474604,0.18269216443490494,0.701714478761582,0.3157316469541714,0.08836940371954823
5.0,56.0,True,0.35221271863849646,0.12505051217859617,0.5644193878279766,-0.26118681408196975,1.0980060528405138
5.0,57.0,True,0.3985524902866145,0.16758214040598152,0.6741678891430354,0.20552194025854809,2.4522564335077552
5.0,58.0,True,0.3780556800450462,0.2430876357902473,0.7791726445900591,0.052228816126061006,1.6007682131956247
5.0,59.0,True,0.2721443406066428,0.14056349812498126,0.59720709807517,0.45744783587797355,-1.5523001110219548
5.0,60.0,True,0.3987791792267575,0.26162566137721444,0.9323998479257832,0.20054800068554726,2.4177071160505346
5.0,61.0,True,0.3889278537735553,0.18572745148372197,0.8395826064708569,0.6587584829745623,1.9883874895394857
5.0,62.0,True,0.34743281182430075,0.22044968181778382,0.7256262183871802,0.23409080413937625,0.5664104098017925
5.0,63.0,True,0.4390937501739605,0.1817215128280103,0.7681357572989835,0.3111671139634082,3.592846881156135
5.0,64.0,True,0.2640950964408906,0.15953160552904666,0.5356248245938956,0.20273089906934694,-1.7046977011310327
5.0,65.0,True,0.3400546365342661,0.15633405076987703,0.6843834841761437,0.36030549731724265,0.6749362023750035
5.0,66.0,True,0.29789642298026037,0.20877986906691326,0.7104086474685367,0.5426363722069883,-0.7153029640441676
5.0,67.0,True,0.3416178956126917,0.1442788890259107,0.567897832659097,-0.38610577943742524,0.6473069990263348
5.0,68.0,True,0.10638842910325116,0.10492934456133804,0.3827059323888725,1.149316151368273,-6.5357588219218075
5.0,69.0,True,0.08892287482043267,0.05763469242820854,0.2262883448128173,0.07312569517619967,-7.250659833772782
5.0,70.0,False,,,,,
5.0,71.0,False,,,,,
5.0,72.0,False,,,,,
5.0,73.0,False,,,,,
5.0,74.0,False,,,,,
5.0,75.0,False,,,,,
5.0,76.0,False,,,,,
5.0,77.0,False,,,,,
5.0,78.0,False,,,,,
5.0,79.0,False,,,,,
5.0,80.0,False,,,,,
5.0,81.0,False,,,,,
5.0,82.0,False,,,,,
5.0,83.0,False,,,,,
5.0,84.0,False,,,,,
5.0,85.0,False,,,,,
5.0,86.0,False,,,,,
5.0,87.0,False,,,,,
5.0,88.0,False,,,,,
5.0,89.0,False,,,,,
5.0,90.0,False,,,,,
5.0,91.0,False,,,,,
5.0,92.0,False,,,,,
5.0,93.0,False,,,,,
5.0,94.0,False,,,,,
5.0,95.0,False,,,,,
5.0,96.0,False,,,,,
5.0,97.0,False,,,,,
5.0,98.0,False,,,,,
5.0,99.0,False,,,,,
5.0,100.0,False,,,,,
6.0,1.0,False,,,,,
6.0,2.0,False,,,,,
6.0,3.0,False,,,,,
6.0,4.0,False,,,,,
6.0,5.0,False,,,,,
6.0,6.0,False,,,,,
6.0,7.0,False,,,,,
6.0,8.0,False,,,,,
6.0,9.0,False,,,,,
6.0,10.0,False,,,,,
6.0,11.0,False,,,,,
6.0,12.0,False,,,,,
6.0,13.0,False,,,,,
6.0,14.0,False,,,,,
6.0,15.0,False,,,,,
6.0,16.0,False,,,,,
6.0,17.0,False,,,,,
6.0,18.0,False,,,,,
6.0,19.0,False,,,,,
6.0,20.0,False,,,,,
6.0,21.0,False,,,,,
6.0,22.0,False,,,,,
6.0,23.0,False,,,,,
6.0,24.0,False,,,,,
6.0,25.0,False,,,,,
6.0,26.0,False,,,,,
6.0,27.0,False,,,,,
6.0,28.0,False,,,,,
6.0,29.0,False,,,,,
6.0,30.0,True,0.00971986977807033,0.021593379153503664,0.0741451604865622,2.0741244429521775,-9.605057953378983
6.0,31.0,True,0.12600237667984038,0.10511401461451027,0.3502992927700311,0.7352618677885379,-6.026084187477958
6.0,32.0,True,0.3673253661121552,0.13279764777348432,0.6412110720588925,0.16839754347290475,1.3696350593433624
6.0,33.0,True,0.3300900674565651,0.12477366863788193,0.5781848428533931,-0.25636960672717224,0.23721657920815511
6.0,34.0,True,0.4532412165554303,0.22604951521794245,0.893113388764228,-0.1199311393135241,4.484108761708577
6.0,35.0,True,0.5742046097710034,0.268972999876005,1.4458115123659547,0.46637916742700497,7.267447524737364
6.0,36.0,True,0.503128597489315,0.21882968000889794,1.3442344380195808,1.6497860426828854,5.193183343064385
6.0,37.0,True,0.4526351656937063,0.21355819164760173,1.151463299181516,0.10625718947739295,3.7888217488630067
6.0,38.0,True,0.49204014101471266,0.2083613000419577,0.783200033678085,-0.6380521199582678,5.380885844052995
6.0,39.0,True,0.3925000549682798,0.2337747027745159,1.1539355540741103,0.918816082528599,1.5350261554561213
6.0,40.0,True,0.4906617278861423,0.2654417606250929,1.0563775784596,0.1885217066556995,5.531861822140847
6.0,41.0,True,0.418514706549892,0.18961543716922163,1.1452550785180138,1.4640202171594479,2.622739457599419
6.0,42.0,True,0.5043181526374978,0.21124146760972887,0.9678912161267488,0.6922653590114349,5.486710985527599
6.0,43.0,True,0.4697192035197504,0.2671972141337374,0.9393466783415892,-0.3529355766006049,4.4638170294320725
6.0,44.0,True,0.2941553406678131,0.19736682142722578,1.002671413293633,1.4580530030660832,-1.2960427240675902
6.0,45.0,True,0.3180340231858712,0.2634158915454554,1.029414381113689,1.1949100974839872,-0.04050353777010786
6.0,46.0,True,0.4040913709548604,0.22219023521918022,0.8482367364211747,0.1302654665090429,2.917830279341971
6.0,47.0,True,0.34583012622130666,0.2376215431266782,1.1616434350969975,1.0421085812759896,0.4498458558158945
6.0,48.0,True,0.3355536049131937,0.16218023702520706,0.6128770415276061,-0.07261515696381256,0.2778308818219168
6.0,49.0,True,0.3272620254611232,0.15361233223114323,0.6202014447793428,0.17039237900188525,0.31244283825964353
6.0,50.0,True,0.37451495043872174,0.1486701015818226,0.6879073341793037,-0.2855155808476718,1.4480295379728843
6.0,51.0,True,0.3293351834967059,0.22495434527565217,0.9195993331336316,1.2065145036365865,0.5031780734937951
6.0,52.0,True,0.36168510443188834,0.15772682788394748,0.625142012812463,-0.32554556652103855,1.1695195313935716
6.0,53.0,True,0.4108552456815829,0.2592214407164486,1.0345828308356375,0.8974903692390648,2.7879622150375196
6.0,54.0,True,0.2985182836413214,0.15775072901154522,0.5831298923812918,-0.0361624354676548,-0.7119616718496223
6.0,55.0,True,0.37230984884754703,0.23057517421719506,0.9277597679010554,0.4875442806793502,1.3618380878659688
6.0,56.0,True,0.39971475339909074,0.13716625838892968,0.811165439747347,1.0069751107392244,2.2094867150750646
