kx,ky,valid,mean_intensity,std_intensity,max_intensity,skew_intensity,ts_pca1
2.0,32.0,False,,,,,
2.0,33.0,False,,,,,
2.0,34.0,False,,,,,
2.0,35.0,False,,,,,
2.0,36.0,False,,,,,
2.0,37.0,False,,,,,
2.0,38.0,False,,,,,
2.0,39.0,False,,,,,
2.0,40.0,False,,,,,
2.0,41.0,False,,,,,
2.0,42.0,False,,,,,
2.0,43.0,True,0.03925332642061135,0.05624080699537999,0.2183154627354984,1.4884633604421889,-9.342541313079217
2.0,44.0,True,0.08303429494862037,0.07601858988778537,0.2810799700237417,1.0716979273261105,-7.821578541613913
2.0,45.0,True,0.031829176853741245,0.04280149420249402,0.1535254383028358,1.6089780881278195,-9.415255902664475
2.0,46.0,True,0.19710642095275077,0.11219623299558329,0.472832514489941,0.4634431957919051,-4.388354004691908
2.0,47.0,True,0.18420379876058038,0.11700790639525055,0.4180789377937546,0.04339295815903141,-4.7617565668269055
2.0,48.0,True,0.09246794071869685,0.0847678603976788,0.2945781059725973,0.831416805006305,-7.3908772504750955
2.0,49.0,True,0.17569767760858812,0.10837106824772053,0.5406733547663463,1.019230373413778,-5.237522030377348
2.0,50.0,True,0.12846863460381877,0.15371830512625653,0.5782597405289619,1.616943159329232,-6.363268891971552
2.0,51.0,True,0.1275737550476883,0.0991722012641096,0.3659859238603136,0.8278162691193893,-6.553682969205425
2.0,52.0,True,0.1857538623676708,0.11447129057155493,0.4044149936194026,0.2582228174298854,-4.606501497823063
2.0,53.0,True,0.2442641728332616,0.1968048232584593,0.6066029391389041,0.44512140297680625,-3.0359763353356994
2.0,54.0,True,0.13599139643586913,0.049493012363156404,0.2472798944363405,-0.784279226699263,-6.181266202742103
2.0,55.0,True,0.17739347415985474,0.10072857546514345,0.3830010768250705,-0.046902726770896706,-4.8336959626617535
2.0,56.0,True,0.16952027377971063,0.08733852891807241,0.3758138533617624,0.11142478293080384,-5.012405100718079
2.0,57.0,True,0.19514784422652318,0.14829737084646338,0.537543542714624,0.8466803946337047,-4.331756112589664
2.0,58.0,True,0.07450956061171544,0.06366925121663722,0.2551365743641896,1.0196517669828113,-8.248855814686651
2.0,59.0,True,0.02561070843600848,0.022635447528604448,0.0712887357180686,0.2898887093359259,-9.649850193693245
2.0,60.0,False,,,,,
2.0,61.0,False,,,,,
2.0,62.0,False,,,,,
2.0,63.0,False,,,,,
2.0,64.0,False,,,,,
2.0,65.0,False,,,,,
2.0,66.0,False,,,,,
2.0,67.0,False,,,,,
2.0,68.0,False,,,,,
2.0,69.0,False,,,,,
2.0,70.0,False,,,,,
2.0,71.0,False,,,,,
2.0,72.0,False,,,,,
2.0,73.0,False,,,,,
2.0,74.0,False,,,,,
2.0,75.0,False,,,,,
2.0,76.0,False,,,,,
2.0,77.0,False,,,,,
2.0,78.0,False,,,,,
2.0,79.0,False,,,,,
2.0,80.0,False,,,,,
2.0,81.0,False,,,,,
2.0,82.0,False,,,,,
2.0,83.0,False,,,,,
2.0,84.0,False,,,,,
2.0,85.0,False,,,,,
2.0,86.0,False,,,,,
2.0,87.0,False,,,,,
2.0,88.0,False,,,,,
2.0,89.0,False,,,,,
2.0,90.0,False,,,,,
2.0,91.0,False,,,,,
2.0,92.0,False,,,,,
2.0,93.0,False,,,,,
2.0,94.0,False,,,,,
2.0,95.0,False,,,,,
2.0,96.0,False,,,,,
2.0,97.0,False,,,,,
2.0,98.0,False,,,,,
2.0,99.0,False,,,,,
2.0,100.0,False,,,,,
3.0,1.0,False,,,,,
3.0,2.0,False,,,,,
3.0,3.0,False,,,,,
3.0,4.0,False,,,,,
3.0,5.0,False,,,,,
3.0,6.0,False,,,,,
3.0,7.0,False,,,,,
3.0,8.0,False,,,,,
3.0,9.0,False,,,,,
3.0,10.0,False,,,,,
3.0,11.0,False,,,,,
3.0,12.0,False,,,,,
3.0,13.0,False,,,,,
3.0,14.0,False,,,,,
3.0,15.0,False,,,,,
3.0,16.0,False,,,,,
3.0,17.0,False,,,,,
3.0,18.0,False,,,,,
3.0,19.0,False,,,,,
3.0,20.0,False,,,,,
3.0,21.0,False,,,,,
3.0,22.0,False,,,,,
3.0,23.0,False,,,,,
3.0,24.0,False,,,,,
3.0,25.0,False,,,,,
3.0,26.0,False,,,,,
3.0,27.0,False,,,,,
3.0,28.0,False,,,,,
3.0,29.0,False,,,,,
3.0,30.0,False,,,,,
3.0,31.0,False,,,,,
3.0,32.0,False,,,,,
3.0,33.0,False,,,,,
3.0,34.0,False,,,,,
3.0,35.0,False,,,,,
3.0,36.0,False,,,,,
3.0,37.0,False,,,,,
3.0,38.0,False,,,,,
3.0,39.0,True,0.1367751552296128,0.1420829022795287,0.4636616119522408,0.9196968908089284,-6.078811629708918
3.0,40.0,True,0.12577831510695456,0.10635846334791808,0.3706062466539985,0.42623044621020834,-6.448605232402515
3.0,41.0,True,0.18578779118061223,0.10887090888579559,0.4646756840955175,0.7439835060618745,-4.719251394008933
3.0,42.0,True,0.24543110866982745,0.1444757480342756,0.5046868496142771,0.36890022293303665,-2.8645963645008687
3.0,43.0,True,0.33158669492039905,0.1312232077763459,0.5960583598208777,-0.25373206159933365,-0.17302904911368833
3.0,44.0,True,0.23980431274541947,0.1180388102681838,0.455100098213731,-0.08404863499164883,-3.114931387800286
3.0,45.0,True,0.21357774850527989,0.12985698673306567,0.5623480816047427,0.8922731299450545,-3.6415722401829744
3.0,46.0,True,0.2781859798683287,0.14309255698018652,0.6083578547365073,0.09852871978148073,-1.6386706481438917
3.0,47.0,True,0.23116311827955643,0.10870447748210293,0.4157596116072767,0.024751723444809085,-3.08290804630779
3.0,48.0,True,0.21086076711936108,0.14840280803782396,0.5393790587497742,0.5278200296158491,-4.054312724030834
3.0,49.0,True,0.2411399730027507,0.2205900777411166,0.6940711021024082,0.7942904442217538,-2.9068734477623006
3.0,50.0,True,0.20738754722212113,0.15799836745338394,0.6629776439785949,0.6903665320055158,-4.323720659311081
3.0,51.0,True,0.19243482461773156,0.11090654803903768,0.4007449046935762,0.22633915085691653,-4.396343043368087
3.0,52.0,True,0.3042318138086677,0.2254528896708823,0.9334821707614418,0.8957182458045818,-1.2388629157690578
3.0,53.0,True,0.21815228675523837,0.16351032407383392,0.5911905220899148,0.7037492502294898,-3.7808303414188527
3.0,54.0,True,0.41032633833270926,0.2394928244822114,0.9174153745499218,0.3178718538588503,2.6437261907395526
3.0,55.0,True,0.3371404483578841,0.1947818278441664,0.6295327787312536,-0.23905977609745396,0.22266389781740328
3.0,56.0,True,0.4153360172675702,0.16249949425308294,0.8302901478665384,0.6869711122696556,2.2797551952110577
3.0,57.0,True,0.5363877811588346,0.21073285292548374,1.003160332421383,0.35836265071393,5.986845652020839
3.0,58.0,True,0.5302231959428575,0.25448981217728045,1.1168652481886938,0.6456286195059955,5.895633470093594
3.0,59.0,True,0.456477275702921,0.15553753535638928,0.7292525189909612,-0.3845744263447422,3.7082434445836996
3.0,60.0,True,0.5483534055620106,0.2618293668668432,0.9895480860451116,-0.140709298310647,6.911417877110917
3.0,61.0,True,0.16544441441947805,0.08470316282749121,0.3241399417138344,0.09399744720048363,-5.183468694054654
3.0,62.0,True,0.17515403068569596,0.10077741792080323,0.3609489507403804,0.293689735085687,-5.009888884196241
3.0,63.0,True,0.0775769960333618,0.0543372702869784,0.1656629980147006,0.18600536634212017,-8.019621199604282
3.0,64.0,False,,,,,
3.0,65.0,False,,,,,
3.0,66.0,False,,,,,
3.0,67.0,False,,,,,
3.0,68.0,False,,,,,
3.0,69.0,False,,,,,
3.0,70.0,False,,,,,
3.0,71.0,False,,,,,
3.0,72.0,False,,,,,
3.0,73.0,False,,,,,
3.0,74.0,False,,,,,
3.0,75.0,False,,,,,
3.0,76.0,False,,,,,
3.0,77.0,False,,,,,
3.0,78.0,False,,,,,
3.0,79.0,False,,,,,
3.0,80.0,False,,,,,
3.0,81.0,False,,,,,
3.0,82.0,False,,,,,
3.0,83.0,False,,,,,
3.0,84.0,False,,,,,
3.0,85.0,False,,,,,
3.0,86.0,False,,,,,
3.0,87.0,False,,,,,
3.0,88.0,False,,,,,
3.0,89.0,False,,,,,
3.0,90.0,False,,,,,
3.0,91.0,False,,,,,
3.0,92.0,False,,,,,
3.0,93.0,False,,,,,
3.0,94.0,False,,,,,
3.0,95.0,False,,,,,
3.0,96.0,False,,,,,
3.0,97.0,False,,,,,
3.0,98.0,False,,,,,
3.0,99.0,False,,,,,
3.0,100.0,False,,,,,
4.0,1.0,False,,,,,
4.0,2.0,False,,,,,
4.0,3.0,False,,,,,
4.0,4.0,False,,,,,
4.0,5.0,False,,,,,
4.0,6.0,False,,,,,
4.0,7.0,False,,,,,
4.0,8.0,False,,,,,
4.0,9.0,False,,,,,
4.0,10.0,False,,,,,
4.0,11.0,False,,,,,
4.0,12.0,False,,,,,
4.0,13.0,False,,,,,
4.0,14.0,False,,,,,
4.0,15.0,False,,,,,
4.0,16.0,False,,,,,
4.0,17.0,False,,,,,
4.0,18.0,False,,,,,
4.0,19.0,False,,,,,
4.0,20.0,False,,,,,
4.0,21.0,False,,,,,
4.0,22.0,False,,,,,
4.0,23.0,False,,,,,
4.0,24.0,False,,,,,
4.0,25.0,False,,,,,
4.0,26.0,False,,,,,
4.0,27.0,False,,,,,
4.0,28.0,False,,,,,
4.0,29.0,False,,,,,
4.0,30.0,False,,,,,
4.0,31.0,False,,,,,
4.0,32.0,False,,,,,
4.0,33.0,False,,,,,
4.0,34.0,False,,,,,
4.0,35.0,False,,,,,
4.0,36.0,True,0.10110780621296317,0.059902322733736,0.2053693390826409,-0.01994024743941373,-7.256635327362956
4.0,37.0,True,0.18888192145530208,0.13002432386017146,0.6409549321090335,0.9512327359793635,-4.808996181650179
4.0,38.0,True,0.378808132342352,0.2019534744893386,0.6917583665556437,-0.36919594108418174,1.542883296953472
4.0,39.0,True,0.417736065825119,0.247190924269748,0.8320931047983433,0.017970084496199683,3.010112665867648
4.0,40.0,True,0.36660174829194303,0.14849583091079363,0.6540270565554417,0.21187634712782044,1.236722925914159
4.0,41.0,True,0.3161090127700012,0.18905837666231573,0.8205337444692604,1.0563824418028211,-0.3042540953293921
4.0,42.0,True,0.2877850592875593,0.17712954226442496,0.7029128870105752,0.5764288034025001,-1.3626127730691178
4.0,43.0,True,0.2691183783964349,0.10743100064795476,0.5406992791473866,0.3882814758293827,-2.03108298889561
4.0,44.0,True,0.4304050832492336,0.17709487610546654,0.7654380378765614,-0.25598100691458475,3.1474986999915813
4.0,45.0,True,0.2228904369257802,0.12341476052954611,0.5110543803598627,0.4765675200836033,-3.227905526999779
4.0,46.0,True,0.22937700498154096,0.14416383834833052,0.6251005771648582,0.9373623765344049,-3.5641765878970575
4.0,47.0,True,0.3356646940359401,0.11566990755478129,0.5847415909301444,0.13049633280138076,0.09006410781231425
4.0,48.0,True,0.32636322169199916,0.2368954207977291,0.8967315648061838,0.8405515975434111,-0.3768906460788856
4.0,49.0,True,0.2796073223785186,0.14745196714841258,0.755356567733311,1.00290193914241,-2.2200269888430184
4.0,50.0,True,0.24797731794975078,0.15472474328243774,0.5890491628660475,0.5983047995042056,-2.6795371206553047
4.0,51.0,True,0.2798043923452215,0.1552956377807705,0.6798354368866446,0.808661456180922,-1.5168635215227089
4.0,52.0,True,0.3801290854039274,0.19926932419486793,0.7051011292364062,-0.3122241383329148,0.9951794576343946
4.0,53.0,True,0.264156831526785,0.1493727736226629,0.5082075321026092,-0.030832717798439303,-2.049010386236661
4.0,54.0,True,0.35289043344694876,0.1826918071558772,0.6850740066387686,-0.03939744780296852,0.4753060530884503
4.0,55.0,True,0.2528520449347795,0.2465492459638091,0.8839532898653835,1.220260381352233,-2.287983031061603
4.0,56.0,True,0.3111452152148137,0.2160396676634186,0.7684942791807603,0.13030573407553672,-1.0375414653698263
4.0,57.0,True,0.33933359930921403,0.21891270788263867,0.96514687706833,0.8646614638034696,-0.285698002307534
4.0,58.0,True,0.3984460036684391,0.26156960649661043,1.0404391083617763,0.5939447148832099,1.3756782046511051
4.0,59.0,True,0.5580652494324971,0.22282741908329032,0.8777161983994493,-0.8196809711155993,7.052532785788802
4.0,60.0,True,0.42869140737971095,0.215095730936783,0.8027695312739135,0.19895970958876058,2.494301652708396
4.0,61.0,True,0.46356199964688205,0.24585221874299032,0.7728462842413082,-0.5637892306835617,4.150372999716799
4.0,62.0,True,0.526824757638961,0.2708570277041139,1.2248353494639443,0.4209432807088638,5.554739793112796
4.0,63.0,True,0.5944336973626259,0.16941124910005792,0.945131596949332,0.6916150835392022,7.8765757771922305
4.0,64.0,True,0.4226984212696429,0.27220092438043686,0.8740018286088704,0.08888973558219015,2.251345381399208
4.0,65.0,True,0.18057620974811373,0.142045404086887,0.5027306790438525,0.43769807706221914,-4.520748887057707
4.0,66.0,True,0.07756832407424985,0.09158773283415113,0.3321920019964222,1.309080678983192,-8.058301856761782
4.0,67.0,False,,,,,
4.0,68.0,False,,,,,
4.0,69.0,False,,,,,
4.0,70.0,False,,,,,
4.0,71.0,False,,,,,
4.0,72.0,False,,,,,
4.0,73.0,False,,,,,
4.0,74.0,False,,,,,
4.0,75.0,False,,,,,
4.0,76.0,False,,,,,
4.0,77.0,False,,,,,
4.0,78.0,False,,,,,
4.0,79.0,False,,,,,
4.0,80.0,False,,,,,
4.0,81.0,False,,,,,
4.0,82.0,False,,,,,
4.0,83.0,False,,,,,
4.0,84.0,False,,,,,
4.0,85.0,False,,,,,
4.0,86.0,False,,,,,
4.0,87.0,False,,,,,
4.0,88.0,False,,,,,
4.0,89.0,False,,,,,
4.0,90.0,False,,,,,
4.0,91.0,False,,,,,
4.0,92.0,False,,,,,
4.0,93.0,False,,,,,
4.0,94.0,False,,,,,
4.0,95.0,False,,,,,
4.0,96.0,False,,,,,
4.0,97.0,False,,,,,
4.0,98.0,False,,,,,
4.0,99.0,False,,,,,
4.0,100.0,False,,,,,
5.0,1.0,False,,,,,
5.0,2.0,False,,,,,
5.0,3.0,False,,,,,
5.0,4.0,False,,,,,
5.0,5.0,False,,,,,
5.0,6.0,False,,,,,
5.0,7.0,False,,,,,
5.0,8.0,False,,,,,
5.0,9.0,False,,,,,
5.0,10.0,False,,,,,
5.0,11.0,False,,,,,
5.0,12.0,False,,,,,
5.0,13.0,False,,,,,
5.0,14.0,False,,,,,
5.0,15.0,False,,,,,
5.0,16.0,False,,,,,
5.0,17.0,False,,,,,
5.0,18.0,False,,,,,
5.0,19.0,False,,,,,
5.0,20.0,False,,,,,
5.0,21.0,False,,,,,
5.0,22.0,False,,,,,
5.0,23.0,False,,,,,
5.0,24.0,False,,,,,
5.0,25.0,False,,,,,
5.0,26.0,False,,,,,
5.0,27.0,False,,,,,
5.0,28.0,False,,,,,
5.0,29.0,False,,,,,
5.0,30.0,False,,,,,
5.0,31.0,False,,,,,
5.0,32.0,False,,,,,
5.0,33.0,True,0.15387872403487482,0.11796289904287768,0.4489188789686378,0.6519611468445567,-5.574813283693588
5.0,34.0,True,0.28119632339516815,0.156773186054587,0.6635520864321185,0.4687524837858346,-1.64275937328925
5.0,35.0,True,0.36871037406131163,0.17350165883448856,0.860335535063964,1.5182581119183702,1.2181157832383662
5.0,36.0,True,0.4004666747453862,0.22518337689772366,1.265993465588171,1.4346082090055037,1.6663687785075432
5.0,37.0,True,0.5047122088019131,0.1827061564960876,0.8651729813439751,0.2821035556142764,5.370028575850071
5.0,38.0,True,0.41093277042051346,0.20770206340859598,1.104729877921113,0.5619404902716942,1.9555604148124854
5.0,39.0,True,0.31961782072666534,0.20765726436574863,0.7492008699528201,0.7271709568115845,-0.8025131825400152
5.0,40.0,True,0.2922789336895189,0.14642945414731187,0.5415369077838178,-0.0810044680871594,-1.5397879926085016
5.0,41.0,True,0.2543974180638189,0.13845620794707988,0.5881163297977421,0.34355508387782197,-2.8019507545336437
5.0,42.0,True,0.27168873187888365,0.1613383798383758,0.6420982172028891,0.7678091137821383,-2.014841547208938
5.0,43.0,True,0.2228316803531938,0.13637038889288255,0.4545725247608115,0.07860344028166814,-3.5689259060650795
5.0,44.0,True,0.38205048487225707,0.21658282048635627,0.7407909428438817,-0.06654241667810813,1.5085846809860761
5.0,45.0,True,0.3574154353136453,0.1289213647259393,0.6227474501725562,0.2750326939978212,0.9452241505685903
5.0,46.0,True,0.24461588379868054,0.16513009129540093,0.6154717910056743,0.6750263534497358,-2.9714043002492088
5.0,47.0,True,0.22174484394931174,0.1490989128793953,0.5199207441146416,0.27378730621493075,-3.540321803068309
5.0,48.0,True,0.41484412869839954,0.2171814732661246,0.8746987730098778,0.3020668925409018,2.720697664777605
5.0,49.0,True,0.3248322969451222,0.1934323763554818,0.7374830497955145,0.44603795140602476,-0.7350877853959994
5.0,50.0,True,0.41459115561739157,0.20464385509442845,1.1104678330344029,1.161776424366017,1.8324442059682324
5.0,51.0,True,0.29789306565595125,0.21929268507850658,0.7978918262418169,0.5979446228347252,-1.3877566806219028
5.0,52.0,True,0.2858161656891608,0.17237634066419913,0.594826591295119,-0.0862721403076533,-1.7872970783597446
5.0,53.0,True,0.37502158582598166,0.20197535836433475,1.043780767752408,1.2940400165129002,0.8204869568632268
5.0,54.0,True,0.40454827654963443,0.20561158761353315,0.8957226800922076,0.8902049763275767,2.2917864762510307
5.0,55.0,True,0.3756207633674594,0.16327426155554672,0.7709791710857079,0.5456978907631155,1.5180553775541263
5.0,56.0,True,0.2544404185411049,0.1972861968110643,0.970414159596406,1.3435466570967458,-2.6506396318777523
5.0,57.0,True,0.5015448038757886,0.19428703614813633,0.9865557376284094,0.6144168377054423,5.518887117214326
5.0,58.0,True,0.3154164932402266,0.2156037765575874,0.8938748457382124,1.235914717201276,-0.38859976752143327
5.0,59.0,True,0.4641080967270282,0.22821834380181905,0.9434345210974084,0.11566200730080961,4.083243734550142
5.0,60.0,True,0.5253111251603119,0.22907059167864818,0.8749262115165546,-0.3254165501249469,5.742045093714888
5.0,61.0,True,0.39921978848518125,0.16159625567958644,0.7362088585734531,0.5208160230951537,2.202131774280838
5.0,62.0,True,0.4706815540934629,0.2700468658546886,0.9937495993811524,0.5316242505516983,3.601720477617411
5.0,63.0,True,0.3170393377883974,0.15378782234282212,0.707555204750665,0.4239840546242256,-0.8024707385182368
5.0,64.0,True,0.3983822517181942,0.15407163874151428,0.6843732443274113,-0.22072589577212917,2.1441764174741604
5.0,65.0,True,0.4082308843814075,0.2732281354569067,0.8780522020599424,0.17796159754529944,2.122055498880854
5.0,66.0,True,0.374154291519863,0.2032354001993542,0.8468492529903412,0.43865899398064184,1.3210741293587165
5.0,67.0,True,0.19094549268466032,0.11095558673465963,0.4136375580439071,0.2579918423147387,-4.2875455281364045
5.0,68.0,True,0.19893142808556613,0.12667313837240973,0.5237649273748658,0.4037208198022819,-4.478532367631032
5.0,69.0,True,0.11922950174934924,0.1566622675445237,0.5125632655470509,1.4846580080379757,-6.833511396725803
5.0,70.0,False,,,,,
5.0,71.0,False,,,,,
5.0,72.0,False,,,,,
5.0,73.0,False,,,,,
5.0,74.0,False,,,,,
5.0,75.0,False,,,,,
5.0,76.0,False,,,,,
5.0,77.0,False,,,,,
5.0,78.0,False,,,,,
5.0,79.0,False,,,,,
5.0,80.0,False,,,,,
5.0,81.0,False,,,,,
5.0,82.0,False,,,,,
5.0,83.0,False,,,,,
5.0,84.0,False,,,,,
5.0,85.0,False,,,,,
5.0,86.0,False,,,,,
5.0,87.0,False,,,,,
5.0,88.0,False,,,,,
5.0,89.0,False,,,,,
5.0,90.0,False,,,,,
5.0,91.0,False,,,,,
5.0,92.0,False,,,,,
5.0,93.0,False,,,,,
5.0,94.0,False,,,,,
5.0,95.0,False,,,,,
5.0,96.0,False,,,,,
5.0,97.0,False,,,,,
5.0,98.0,False,,,,,
5.0,99.0,False,,,,,
5.0,100.0,False,,,,,
6.0,1.0,False,,,,,
6.0,2.0,False,,,,,
6.0,3.0,False,,,,,
6.0,4.0,False,,,,,
6.0,5.0,False,,,,,
6.0,6.0,False,,,,,
6.0,7.0,False,,,,,
6.0,8.0,False,,,,,
6.0,9.0,False,,,,,
6.0,10.0,False,,,,,
6.0,11.0,False,,,,,
6.0,12.0,False,,,,,
6.0,13.0,False,,,,,
6.0,14.0,False,,,,,
6.0,15.0,False,,,,,
6.0,16.0,False,,,,,
6.0,17.0,False,,,,,
6.0,18.0,False,,,,,
6.0,19.0,False,,,,,
6.0,20.0,False,,,,,
6.0,21.0,False,,,,,
6.0,22.0,False,,,,,
6.0,23.0,False,,,,,
6.0,24.0,False,,,,,
6.0,25.0,False,,,,,
6.0,26.0,False,,,,,
6.0,27.0,False,,,,,
6.0,28.0,False,,,,,
6.0,29.0,False,,,,,
6.0,30.0,False,,,,,
6.0,31.0,True,0.23727681068249554,0.1454252786934708,0.5457926793388082,0.3212759264972091,-2.9877190053955194
6.0,32.0,True,0.22006551283662157,0.1514806258849378,0.5856399278107359,0.6530581542295868,-3.8775204591093315
6.0,33.0,True,0.2967955221739514,0.13233259027439415,0.6079515432762833,0.7239636121794835,-1.1894199209219183
6.0,34.0,True,0.45988392154549557,0.17924902775815807,0.796793168547837,-0.30384693434950766,4.281737618302086
6.0,35.0,True,0.4906269720862126,0.2353977417308069,0.8910686024632959,-0.08607508411094153,4.618006755814217
6.0,36.0,True,0.4950081203898802,0.16569896603171597,0.920486384763364,0.21366365826008837,4.457869914638793
6.0,37.0,True,0.5280698199148564,0.21059429391765389,1.0140038966985907,0.5261481327189917,6.258877114369093
6.0,38.0,True,0.4382785905548704,0.21699099168991395,0.8346805594335736,0.1740112659945797,3.4314580385503493
6.0,39.0,True,0.34372099280805396,0.1467762836454468,0.6424787679532538,0.34567364813139184,0.2652723433144967
6.0,40.0,True,0.29296849171015266,0.18086862588948646,0.7060635975396048,0.2716261592282343,-1.0957110554951754
6.0,41.0,True,0.37715523176068744,0.19186056530740048,0.743421787979781,0.03256774287993631,1.428413105757273
6.0,42.0,True,0.4123790888730042,0.19664239611031017,0.8108719173107002,0.21788102093004766,2.3520120320926585
6.0,43.0,True,0.32730462393961773,0.22929171013971858,0.7338655424544418,0.2717095561503006,-0.53078800705714
6.0,44.0,True,0.3865571647984757,0.1291721656682432,0.5686862370726707,-0.5571853406664825,1.8504394432187796
6.0,45.0,True,0.3652466010518703,0.13572492313898432,0.7660013710830679,0.4573307949366656,0.935830355047073
6.0,46.0,True,0.33334774026443864,0.16092843374222812,0.6411857861539825,-0.13971881141876363,-0.14964840354077671
6.0,47.0,True,0.4265779431301819,0.14989228171608213,0.7602953459528629,-0.5450335029056881,2.856899998584955
6.0,48.0,True,0.2976960956731678,0.20094288002381094,0.6257820881694489,0.42186463310446004,-1.156037100129768
6.0,49.0,True,0.31071132131201135,0.18138303229761626,0.7244883851274694,0.45663886659072284,-0.7743759457675
6.0,50.0,True,0.2861424243288906,0.19764361751773857,0.7659357378956911,1.0674281901616645,-1.8816491866799698
6.0,51.0,True,0.3861327540438555,0.14361473755460574,0.6776339401405057,0.18494101648799352,1.608714626515827
6.0,52.0,True,0.4165021420540845,0.1493001939047925,0.7543829284764255,0.537572326715419,2.8058773607092546
6.0,53.0,True,0.3303660822722297,0.16871161720385688,0.5926883812056443,-0.42739185073265207,-0.28840298839327516
6.0,54.0,True,0.42264070570743484,0.1856357477492847,0.8489647117716517,0.5441988836328067,2.8354427553107677
6.0,55.0,True,0.26540181103396177,0.16062502208404952,0.544967145465995,-0.07270270148764063,-2.1025717245957263
6.0,56.0,True,0.22502397503468385,0.12613191741261673,0.4451046264760936,-0.0974126708342401,-3.2617964371259354
6.0,57.0,True,0.6255907951292938,0.24330484383610948,1.418241817784189,0.9103715316591557,8.501998671265714
6.0,58.0,True,0.45239015182438774,0.32825461055957483,1.472801869299971,0.7968757428492147,3.31440751831969
